ngram,x264,x24,x26,x24
1964,1.146182266161969e-09,4.07124228932584e-08,1.113675018871163e-08,4.07124228932584e-08
1965,1.2722350316098284e-09,3.8185186822049996e-08,1.0955852859849204e-08,3.8185186822049996e-08
1966,1.3828336967566405e-09,3.649009754675652e-08,1.0830399815071295e-08,3.649009754675652e-08
1967,1.1043205001242435e-09,3.490601966201926e-08,1.0866026427842307e-08,3.490601966201926e-08
1968,8.801290093555078e-10,3.2534808624973266e-08,1.1378171801571365e-08,3.2534808624973266e-08
1969,8.323755494389826e-10,3.2046405909876996e-08,1.155026131881089e-08,3.2046405909876996e-08
1970,8.419741332715042e-10,3.199837829624487e-08,1.1191325326771156e-08,3.199837829624487e-08
1971,8.414228044476399e-10,3.1626561433232125e-08,1.0682144311959161e-08,3.1626561433232125e-08
1972,9.611252111645691e-10,3.184607396836522e-08,1.1794008436538661e-08,3.184607396836522e-08
1973,9.67392880088117e-10,3.22875476196519e-08,1.2079037325918307e-08,3.22875476196519e-08
1974,9.331899063015824e-10,3.257681667280719e-08,1.179874318881145e-08,3.257681667280719e-08
1975,9.751235374722e-10,3.318859599841874e-08,1.1108446860776309e-08,3.318859599841874e-08
1976,9.298114500566612e-10,3.365264587630788e-08,1.1200092662834647e-08,3.365264587630788e-08
1977,9.712820309942011e-10,3.3307557600892324e-08,1.1283938862659073e-08,3.3307557600892324e-08
1978,9.446795409421123e-10,3.362435866246674e-08,1.165359745211195e-08,3.362435866246674e-08
1979,8.132916721034381e-10,3.3855729140798626e-08,1.122357635401678e-08,3.3855729140798626e-08
1980,7.026502633701779e-10,3.3648163620471546e-08,1.1481696101814772e-08,3.3648163620471546e-08
1981,8.800706909260571e-10,3.351302600508786e-08,1.1467013878123972e-08,3.351302600508786e-08
1982,1.0178305103509494e-09,3.35764647831281e-08,1.1364736961029718e-08,3.35764647831281e-08
1983,1.470446589887534e-09,3.356288072861194e-08,1.1114440415635078e-08,3.356288072861194e-08
1984,1.5632176426321515e-09,3.3957670453332867e-08,1.0851021160971998e-08,3.3957670453332867e-08
1985,1.6036717747398249e-09,3.2903352423626786e-08,1.0878588950293176e-08,3.2903352423626786e-08
1986,1.603671949203443e-09,3.155781616978207e-08,9.921960015495707e-09,3.155781616978207e-08
1987,1.661351746649688e-09,3.1442170010466593e-08,9.407872195562765e-09,3.1442170010466593e-08
1988,1.5052113444546933e-09,3.085458288865084e-08,9.275283271595721e-09,3.085458288865084e-08
1989,1.2990251136673387e-09,2.93857963993917e-08,9.028922752309297e-09,2.93857963993917e-08
1990,9.657685960475148e-10,2.7721369580798897e-08,8.606260973717132e-09,2.7721369580798897e-08
1991,9.562487032369456e-10,2.6181351943575593e-08,8.25853119224007e-09,2.6181351943575593e-08
1992,1.10597859838611e-09,2.7191132139543176e-08,8.228424608347495e-09,2.7191132139543176e-08
1993,1.1417242112050324e-09,2.6752812282942225e-08,7.929160058698211e-09,2.6752812282942225e-08
1994,1.2619656074099238e-09,2.692613548000671e-08,7.750145414320286e-09,2.692613548000671e-08
1995,1.2404828870454005e-09,2.543017910535842e-08,7.818384923601635e-09,2.543017910535842e-08
1996,1.3448177809444977e-09,2.4408282379389286e-08,7.869526617655862e-09,2.4408282379389286e-08
1997,1.2371342997649241e-09,2.349845372253055e-08,7.532447554581267e-09,2.349845372253055e-08
1998,1.3743764539140913e-09,2.2789683790896172e-08,7.482029979704358e-09,2.2789683790896172e-08
1999,1.1215494326905733e-09,2.0319469535528308e-08,6.679903424051352e-09,2.0319469535528308e-08
2000,1.0982131791261095e-09,1.9754294454190002e-08,6.380897017115623e-09,1.9754294454190002e-08
2001,8.981632065070094e-10,1.7313703867419657e-08,5.859272368878367e-09,1.7313703867419657e-08
2002,8.785345665237746e-10,1.6635616439941714e-08,5.308362321138864e-09,1.6635616439941714e-08
2003,8.860439723193788e-10,1.5434870651428615e-08,4.862357564202771e-09,1.5434870651428615e-08
2004,1.016051611893839e-09,1.4882320011265295e-08,4.841728605344185e-09,1.4882320011265295e-08
2005,1.0229636701212082e-09,1.3498584979946112e-08,4.348627585010994e-09,1.3498584979946112e-08
2006,1.5774101191912138e-09,1.2637513004319447e-08,4.038231875875502e-09,1.2637513004319447e-08
2007,2.044053208440287e-09,1.1882010296306232e-08,4.146073167327862e-09,1.1882010296306232e-08
2008,2.4849756141698265e-09,1.114650987383519e-08,3.955360515308013e-09,1.114650987383519e-08
2009,2.655807811764126e-09,1.0913816390305847e-08,4.070100542311447e-09,1.0913816390305847e-08
2010,3.014766119286654e-09,1.009861622896275e-08,3.7639852821870684e-09,1.009861622896275e-08
2011,3.2523154011191278e-09,9.336263508328914e-09,3.50839290952365e-09,9.336263508328914e-09
2012,3.56665620847098e-09,9.838905626732445e-09,3.319531142028812e-09,9.838905626732445e-09
2013,3.290101841762245e-09,1.0006478756707793e-08,3.3204474883926795e-09,1.0006478756707793e-08
2014,3.1924533175750216e-09,1.0529726868213629e-08,3.1090066870171587e-09,1.0529726868213629e-08
2015,3.737361943732611e-09,1.1041812480223306e-08,3.114464162758322e-09,1.1041812480223306e-08
2016,3.941091040817111e-09,1.0772292074230044e-08,2.781045727040521e-09,1.0772292074230044e-08
2017,3.986584395931914e-09,1.1478697696058285e-08,2.680960324112173e-09,1.1478697696058285e-08
2018,4.140465037494323e-09,1.1902622709669686e-08,2.6777058570459643e-09,1.1902622709669686e-08
2019,4.016832200193221e-09,1.19814056454004e-08,2.9733422945987797e-09,1.19814056454004e-08
