ngram,G.721,G.21,G.72,G.21
1993,6.589244895747827e-09,2.2099704923204756e-09,9.657887703859051e-10,2.2099704923204756e-09
1994,6.074832510043799e-09,2.2388507238600498e-09,9.026521554021474e-10,2.2388507238600498e-09
1995,5.897960627824059e-09,2.348087882860942e-09,9.233021767775438e-10,2.348087882860942e-09
1996,5.857011352107731e-09,2.4580299383204972e-09,8.756907064557038e-10,2.4580299383204972e-09
1997,5.528595073808365e-09,2.6522563193306527e-09,8.73621686896848e-10,2.6522563193306527e-09
1998,5.065738336743461e-09,2.8900160994485955e-09,8.904009910334512e-10,2.8900160994485955e-09
1999,4.5340702938188676e-09,3.1665774447020567e-09,2.2734218317412213e-09,3.1665774447020567e-09
2000,3.898539554672961e-09,3.2262513930244754e-09,2.089710396787784e-09,3.2262513930244754e-09
2001,3.645290577328605e-09,3.088167689822642e-09,2.163135876769624e-09,3.088167689822642e-09
2002,3.5929599612976357e-09,3.038533075943357e-09,2.2465283443042138e-09,3.038533075943357e-09
2003,3.2332669557583974e-09,2.823765840201783e-09,2.226520642459714e-09,2.823765840201783e-09
2004,3.083728193433087e-09,2.6916940581196106e-09,2.1842397335269936e-09,2.6916940581196106e-09
2005,2.9717191881876e-09,2.4484294433183405e-09,2.179497998744395e-09,2.4484294433183405e-09
2006,2.491043450879106e-09,2.0417424259225723e-09,6.913157744671748e-10,2.0417424259225723e-09
2007,2.4147791068328063e-09,1.8349684470310633e-09,6.345485129407738e-10,1.8349684470310633e-09
2008,2.0527714290301854e-09,1.93615461758461e-09,5.523123902673177e-10,1.93615461758461e-09
2009,2.01473014462193e-09,1.9022509282048563e-09,4.3567136406455885e-10,1.9022509282048563e-09
2010,1.965611974773042e-09,1.991750209207055e-09,3.702548585187466e-10,1.991750209207055e-09
2011,2.040065846412428e-09,1.8926113850728908e-09,3.5652442506187553e-10,1.8926113850728908e-09
2012,1.4854396700776056e-09,1.7832471055356791e-09,3.026124232149588e-10,1.7832471055356791e-09
2013,1.3796106102763923e-09,1.8286778282115635e-09,2.881949599599563e-10,1.8286778282115635e-09
2014,1.237836081651495e-09,2.0253126794703544e-09,3.08635137288452e-10,2.0253126794703544e-09
2015,1.2832357418731836e-09,1.9207608360969986e-09,2.2425704448198706e-10,1.9207608360969986e-09
2016,8.810266504439517e-10,1.9097334824635936e-09,2.1202381021513871e-10,1.9097334824635936e-09
2017,7.842776081345981e-10,1.8889113236516173e-09,1.8527035345698253e-10,1.8889113236516173e-09
2018,4.3418335871070467e-10,1.88973094950029e-09,1.6383022022337101e-10,1.88973094950029e-09
2019,4.960054450497964e-10,1.988373660166687e-09,1.8609827394377998e-10,1.988373660166687e-09
