ngram,Quality In,Quality Out,Quality Out,Quality In,Quality In,Quality In,Quality Ind,Quality Out,Quality Out
1993,5.107597341894429e-08,8.092149847030835e-10,8.092149847030835e-10,5.107597341894429e-08,5.107597341894429e-08,5.107597341894429e-08,3.781281934392819e-11,8.092149847030835e-10,8.092149847030835e-10
1994,5.0012957331091457e-08,7.053745563835787e-10,7.053745563835787e-10,5.0012957331091457e-08,5.0012957331091457e-08,5.0012957331091457e-08,3.145048259521412e-11,7.053745563835787e-10,7.053745563835787e-10
1995,4.6011436946205974e-08,7.469047800880344e-10,7.469047800880344e-10,4.6011436946205974e-08,4.6011436946205974e-08,4.6011436946205974e-08,3.145048259521412e-11,7.469047800880344e-10,7.469047800880344e-10
1996,4.08832170657141e-08,7.113250107984978e-10,7.113250107984978e-10,4.08832170657141e-08,4.08832170657141e-08,4.08832170657141e-08,1.2133489649520816e-11,7.113250107984978e-10,7.113250107984978e-10
1997,3.649995125190994e-08,6.854509341077833e-10,6.854509341077833e-10,3.649995125190994e-08,3.649995125190994e-08,3.649995125190994e-08,1.2133489649520816e-11,6.854509341077833e-10,6.854509341077833e-10
1998,3.243617438134347e-08,6.981879122466442e-10,6.981879122466442e-10,3.243617438134347e-08,3.243617438134347e-08,3.243617438134347e-08,1.2133489649520816e-11,6.981879122466442e-10,6.981879122466442e-10
1999,2.8848986437830197e-08,6.564891566870504e-10,6.564891566870504e-10,2.8848986437830197e-08,2.8848986437830197e-08,2.8848986437830197e-08,2.2458833404126466e-11,6.564891566870504e-10,6.564891566870504e-10
2000,2.6144078394249196e-08,4.1875614483924805e-10,4.1875614483924805e-10,2.6144078394249196e-08,2.6144078394249196e-08,2.6144078394249196e-08,1.632759552561147e-11,4.1875614483924805e-10,4.1875614483924805e-10
2001,2.5694808059029128e-08,3.87923939003189e-10,3.87923939003189e-10,2.5694808059029128e-08,2.5694808059029128e-08,2.5694808059029128e-08,1.632759552561147e-11,3.87923939003189e-10,3.87923939003189e-10
2002,2.61009999645369e-08,3.1033639150531856e-10,3.1033639150531856e-10,2.61009999645369e-08,2.61009999645369e-08,2.61009999645369e-08,2.655711414667472e-11,3.1033639150531856e-10,3.1033639150531856e-10
2003,2.6278099696241952e-08,3.1203422385622e-10,3.1203422385622e-10,2.6278099696241952e-08,2.6278099696241952e-08,2.6278099696241952e-08,3.038484245955684e-11,3.1203422385622e-10,3.1203422385622e-10
2004,2.604122987090055e-08,3.1630282916670996e-10,3.1630282916670996e-10,2.604122987090055e-08,2.604122987090055e-08,2.604122987090055e-08,4.4809764034235504e-11,3.1630282916670996e-10,3.1630282916670996e-10
2005,2.6131119363575247e-08,3.2436528463186676e-10,3.2436528463186676e-10,2.6131119363575247e-08,2.6131119363575247e-08,2.6131119363575247e-08,4.4809764034235504e-11,3.2436528463186676e-10,3.2436528463186676e-10
2006,2.516661621955661e-08,3.570965071261359e-10,3.570965071261359e-10,2.516661621955661e-08,2.516661621955661e-08,2.516661621955661e-08,3.448442027962985e-11,3.570965071261359e-10,3.570965071261359e-10
2007,2.4451065680100977e-08,4.08842911906301e-10,4.08842911906301e-10,2.4451065680100977e-08,2.4451065680100977e-08,2.4451065680100977e-08,4.4702333105003536e-11,4.08842911906301e-10,4.08842911906301e-10
2008,2.2643891079659236e-08,4.1568504590852994e-10,4.1568504590852994e-10,2.2643891079659236e-08,2.2643891079659236e-08,2.2643891079659236e-08,4.4702333105003536e-11,4.1568504590852994e-10,4.1568504590852994e-10
2009,2.17535089624172e-08,4.0678553779395696e-10,4.0678553779395696e-10,2.17535089624172e-08,2.17535089624172e-08,2.17535089624172e-08,3.4472814483940286e-11,4.0678553779395696e-10,4.0678553779395696e-10
2010,2.0306454168966022e-08,3.954203472592407e-10,3.954203472592407e-10,2.0306454168966022e-08,2.0306454168966022e-08,2.0306454168966022e-08,2.464283440005234e-11,3.954203472592407e-10,3.954203472592407e-10
2011,1.8465962092761856e-08,3.6056569238266233e-10,3.6056569238266233e-10,1.8465962092761856e-08,1.8465962092761856e-08,1.8465962092761856e-08,1.0217912825373686e-11,3.6056569238266233e-10,3.6056569238266233e-10
2012,1.7403532202666028e-08,3.693992730749837e-10,3.693992730749837e-10,1.7403532202666028e-08,1.7403532202666028e-08,1.7403532202666028e-08,1.0217912825373686e-11,3.693992730749837e-10,3.693992730749837e-10
2013,1.71157527516032e-08,3.3114559110687074e-10,3.3114559110687074e-10,1.71157527516032e-08,1.71157527516032e-08,1.71157527516032e-08,1.0217912825373686e-11,3.3114559110687074e-10,3.3114559110687074e-10
2014,1.5935367565183308e-08,2.843172403859435e-10,2.843172403859435e-10,1.5935367565183308e-08,1.5935367565183308e-08,1.5935367565183308e-08,0.0,2.843172403859435e-10,2.843172403859435e-10
2015,1.557975500990746e-08,3.218225646290611e-10,3.218225646290611e-10,1.557975500990746e-08,1.557975500990746e-08,1.557975500990746e-08,0.0,3.218225646290611e-10,3.218225646290611e-10
2016,1.4086975268818541e-08,3.2205303503372665e-10,3.2205303503372665e-10,1.4086975268818541e-08,1.4086975268818541e-08,1.4086975268818541e-08,0.0,3.2205303503372665e-10,3.2205303503372665e-10
2017,1.3833887072915255e-08,3.029756029393482e-10,3.029756029393482e-10,1.3833887072915255e-08,1.3833887072915255e-08,1.3833887072915255e-08,0.0,3.029756029393482e-10,3.029756029393482e-10
2018,1.4310385054727703e-08,3.450509433733373e-10,3.450509433733373e-10,1.4310385054727703e-08,1.4310385054727703e-08,1.4310385054727703e-08,0.0,3.450509433733373e-10,3.450509433733373e-10
2019,1.400682547725296e-08,3.2473732036741865e-10,3.2473732036741865e-10,1.400682547725296e-08,1.400682547725296e-08,1.400682547725296e-08,0.0,3.2473732036741865e-10,3.2473732036741865e-10
