ngram,strength,strengh,strenth,streth
1615,0.00010608194809589935,7.266754339850325e-07,0.0,0.0
1616,0.00011435982118460483,5.380014564642417e-07,0.0,0.0
1617,0.00011207397723670251,5.380014564642417e-07,0.0,0.0
1618,0.00011169226906661476,5.380014564642417e-07,0.0,0.0
1619,0.00011286868954942162,0.0,0.0,0.0
1620,0.0001067637417041364,0.0,0.0,0.0
1621,9.704807754522855e-05,0.0,0.0,0.0
1622,9.302494488240751e-05,0.0,0.0,0.0
1623,8.856905489145512e-05,0.0,0.0,0.0
1624,0.0001313984201780321,0.0,0.0,0.0
1625,0.00013804375183618895,0.0,0.0,0.0
1626,0.0001392412455710915,0.0,0.0,0.0
1627,0.00016243828265162717,0.0,0.0,0.0
1628,0.0001686324519271563,0.0,0.0,0.0
1629,0.0001764504299249633,8.252934386681382e-08,0.0,0.0
1630,0.00017260669535192261,8.252934386681382e-08,0.0,0.0
1631,0.00013805712868426262,8.252934386681382e-08,0.0,0.0
1632,0.0001382605925235631,8.252934386681382e-08,0.0,0.0
1633,0.0001277394964875254,8.252934386681382e-08,0.0,0.0
1634,0.0001239829174924775,8.252934386681382e-08,1.2341816305446889e-07,0.0
1635,0.00012180582208592179,8.252934386681382e-08,1.2341816305446889e-07,0.0
1636,0.00012799168949381316,0.0,1.2341816305446889e-07,0.0
1637,0.00015592604800726155,2.9264050941232457e-07,1.2341816305446889e-07,0.0
1638,0.0001501786630667214,2.9264050941232457e-07,1.2341816305446889e-07,0.0
1639,0.00014927376053362553,2.9264050941232457e-07,1.2341816305446889e-07,0.0
1640,0.00015526975870930722,2.9264050941232457e-07,1.2341816305446889e-07,0.0
1641,0.00014112922924271385,2.9264050941232457e-07,0.0,0.0
1642,0.0001494198919057713,2.9264050941232457e-07,0.0,0.0
1643,0.00013695656733554124,2.9264050941232457e-07,9.032244666481607e-08,0.0
1644,0.00012081616711969088,0.0,9.032244666481607e-08,0.0
1645,0.00011917001912869247,0.0,9.032244666481607e-08,0.0
1646,0.00012331783364061266,0.0,9.032244666481607e-08,0.0
1647,0.00013266812831196667,0.0,9.032244666481607e-08,0.0
1648,0.00013857480579255416,4.584923577307823e-08,9.032244666481607e-08,0.0
1649,0.00013551697650525187,1.2407701076101928e-07,1.6855022165275712e-07,0.0
1650,0.00013811956783424,1.2407701076101928e-07,7.822777498794104e-08,0.0
1651,0.00013945974725564675,1.2407701076101928e-07,7.822777498794104e-08,0.0
1652,0.00013154342013876885,1.7974840765028993e-07,7.822777498794104e-08,0.0
1653,0.0001310448777595801,1.7974840765028993e-07,7.822777498794104e-08,0.0
1654,0.0001223958918542069,1.7974840765028993e-07,7.822777498794104e-08,0.0
1655,0.0001221725033246912,1.3389917187721168e-07,7.822777498794104e-08,0.0
1656,0.00011455549247330055,5.567139688927065e-08,0.0,0.0
1657,0.00011623358087880271,8.347582942341042e-08,0.0,0.0
1658,0.00011331693427304604,8.347582942341042e-08,0.0,0.0
1659,0.00011068600620741822,5.997161776706759e-08,3.2167185232927816e-08,0.0
1660,0.00010124170928195651,5.997161776706759e-08,3.2167185232927816e-08,0.0
1661,9.998655046469398e-05,5.997161776706759e-08,3.2167185232927816e-08,0.0
1662,9.423991286894307e-05,5.997161776706759e-08,3.2167185232927816e-08,0.0
1663,9.595241031742521e-05,5.997161776706759e-08,3.2167185232927816e-08,0.0
1664,0.0001015823457107347,3.2167185232927816e-08,3.2167185232927816e-08,0.0
1665,9.534242001661499e-05,1.2035041915428986e-07,3.2167185232927816e-08,0.0
1666,9.577947743569634e-05,8.818323392136205e-08,0.0,0.0
1667,9.610609205472948e-05,1.206355498035399e-07,0.0,0.0
1668,9.670776697540922e-05,1.206355498035399e-07,0.0,0.0
1669,9.133083066054886e-05,1.206355498035399e-07,0.0,0.0
1670,9.903132896787221e-05,1.5928471798685807e-07,0.0,0.0
1671,8.851870630418748e-05,1.5928471798685807e-07,0.0,0.0
1672,8.816792822991764e-05,7.110148406549602e-08,0.0,0.0
1673,9.143194152524561e-05,7.110148406549602e-08,0.0,0.0
1674,0.00010004416721390694,3.864916818331819e-08,0.0,0.0
1675,9.768583290029451e-05,3.864916818331819e-08,0.0,0.0
1676,0.00010472730770873438,8.159567853129244e-08,0.0,0.0
1677,9.454458631807938e-05,4.2946510347974254e-08,0.0,3.35861979497817e-08
1678,9.603818658173882e-05,6.286508177514147e-08,0.0,3.35861979497817e-08
1679,9.269112186822375e-05,6.286508177514147e-08,2.3071769256992932e-08,3.35861979497817e-08
1680,9.096158620585422e-05,6.286508177514147e-08,2.3071769256992932e-08,3.35861979497817e-08
1681,8.43374255055096e-05,8.524092923575413e-08,4.54476167176056e-08,3.35861979497817e-08
1682,8.179724838035847e-05,1.255629951759017e-07,4.54476167176056e-08,3.35861979497817e-08
1683,7.501436110552666e-05,8.261648482792744e-08,4.54476167176056e-08,3.35861979497817e-08
1684,7.245110932022467e-05,8.261648482792744e-08,4.54476167176056e-08,0.0
1685,6.884372903316814e-05,6.269791340076023e-08,4.54476167176056e-08,0.0
1686,7.50104695076256e-05,1.179563266110303e-07,5.0005054065747704e-08,0.0
1687,7.319219210850341e-05,1.179563266110303e-07,5.0005054065747704e-08,0.0
1688,7.384927136757012e-05,9.558047915041762e-08,2.762920660513503e-08,0.0
1689,7.212515733304567e-05,5.525841321027006e-08,2.762920660513503e-08,0.0
1690,7.306285832393249e-05,5.525841321027006e-08,2.762920660513503e-08,0.0
1691,7.365386617103857e-05,5.525841321027006e-08,2.762920660513503e-08,0.0
1692,7.133257219850617e-05,5.525841321027006e-08,2.762920660513503e-08,0.0
1693,6.325265868716607e-05,0.0,3.135119389493671e-08,0.0
1694,5.913732249090182e-05,0.0,3.135119389493671e-08,0.0
1695,5.288422939234546e-05,0.0,3.135119389493671e-08,0.0
1696,5.59621600716907e-05,0.0,3.135119389493671e-08,0.0
1697,5.8600314202651915e-05,0.0,5.339241835957052e-08,7.347074821544603e-09
1698,6.0726271060827586e-05,0.0,5.339241835957052e-08,7.347074821544603e-09
1699,5.9192053283498224e-05,0.0,5.339241835957052e-08,7.347074821544603e-09
1700,6.148812307011602e-05,0.0,2.204122446463381e-08,7.347074821544603e-09
1701,6.165909819953543e-05,0.0,2.204122446463381e-08,7.347074821544603e-09
1702,6.047679666413127e-05,0.0,2.204122446463381e-08,7.347074821544603e-09
1703,5.417045602890929e-05,0.0,2.204122446463381e-08,7.347074821544603e-09
1704,5.2288468266072285e-05,0.0,0.0,0.0
1705,5.074365357618912e-05,0.0,0.0,0.0
1706,5.154170555345315e-05,2.215076579302279e-08,0.0,0.0
1707,4.628137581416273e-05,2.215076579302279e-08,6.805373361982805e-07,0.0
1708,4.284317921181875e-05,2.215076579302279e-08,6.805373361982805e-07,0.0
1709,4.6335825962679724e-05,2.215076579302279e-08,6.805373361982805e-07,0.0
1710,4.500774334051779e-05,2.215076579302279e-08,6.805373361982805e-07,0.0
1711,3.9589125922897696e-05,2.215076579302279e-08,6.805373361982805e-07,0.0
1712,3.5502674498794864e-05,2.215076579302279e-08,6.805373361982805e-07,0.0
1713,3.735061649682133e-05,0.0,6.913553513803501e-07,0.0
1714,4.2282872787576965e-05,0.0,1.0818015182069627e-08,0.0
1715,4.3393022289300074e-05,0.0,1.0818015182069627e-08,0.0
1716,3.950652275567076e-05,0.0,1.0818015182069627e-08,0.0
1717,4.214599799265021e-05,0.0,1.0818015182069627e-08,0.0
1718,4.3445624604438695e-05,1.5483512884527173e-08,1.0818015182069627e-08,0.0
1719,4.129957129147702e-05,1.5483512884527173e-08,1.0818015182069627e-08,0.0
1720,3.780713814194314e-05,1.5483512884527173e-08,1.812225645738051e-08,0.0
1721,3.51495281003216e-05,1.5483512884527173e-08,1.812225645738051e-08,8.760058075755036e-09
1722,3.66574692764386e-05,1.5483512884527173e-08,1.812225645738051e-08,8.760058075755036e-09
1723,3.7303538972212535e-05,1.5483512884527173e-08,1.812225645738051e-08,8.760058075755036e-09
1724,3.432187336979301e-05,1.5483512884527173e-08,1.812225645738051e-08,8.760058075755036e-09
1725,3.3824811128267485e-05,0.0,1.812225645738051e-08,8.760058075755036e-09
1726,3.7712875512495104e-05,0.0,1.812225645738051e-08,8.760058075755036e-09
1727,3.752581168165696e-05,0.0,0.0,8.760058075755036e-09
1728,3.7251546538235356e-05,0.0,0.0,0.0
1729,3.5558728736110167e-05,0.0,0.0,0.0
1730,3.6803801516985656e-05,8.18323796027341e-09,0.0,0.0
1731,3.7807346286302034e-05,1.5149977526464553e-08,0.0,0.0
1732,3.792886205441651e-05,1.5149977526464553e-08,0.0,0.0
1733,4.138764545911856e-05,2.9199516709305888e-08,0.0,0.0
1734,4.274524768074376e-05,2.9199516709305888e-08,1.0323463227125882e-08,0.0
1735,4.2087475126858666e-05,2.9199516709305888e-08,1.0323463227125882e-08,1.2933852084578185e-08
1736,4.327226270106621e-05,2.9199516709305888e-08,1.0323463227125882e-08,1.2933852084578185e-08
1737,4.214397683556724e-05,3.485953519495004e-08,1.0323463227125882e-08,1.2933852084578185e-08
1738,4.261290138986494e-05,4.4368244443506096e-08,1.0323463227125882e-08,1.2933852084578185e-08
1739,4.194102179358846e-05,5.729191039043664e-08,7.171087596751541e-08,1.2933852084578185e-08
1740,3.6220996012811414e-05,4.32423712075953e-08,7.171087596751541e-08,1.2933852084578185e-08
1741,3.5886837784866134e-05,4.32423712075953e-08,6.138741274038953e-08,1.2933852084578185e-08
1742,4.0938284135856e-05,4.32423712075953e-08,6.138741274038953e-08,0.0
1743,4.282075055276177e-05,4.32423712075953e-08,6.138741274038953e-08,0.0
1744,4.4629035983234644e-05,2.9399114761677732e-08,6.138741274038953e-08,0.0
1745,4.665636463739377e-05,1.2923665946930539e-08,6.138741274038953e-08,0.0
1746,4.908121211753626e-05,0.0,0.0,0.0
1747,5.3449596764819163e-05,0.0,0.0,0.0
1748,5.5311135968492765e-05,0.0,0.0,3.639731817526938e-09
1749,5.7692462308166015e-05,4.955280376504691e-09,0.0,3.639731817526938e-09
1750,6.21565647764198e-05,4.955280376504691e-09,0.0,1.0237194710985672e-08
1751,6.586676525850115e-05,8.524419011938074e-09,0.0,1.0237194710985672e-08
1752,6.81322136577884e-05,8.524419011938074e-09,0.0,1.0237194710985672e-08
1753,7.5381642091088e-05,1.8583123865109234e-08,0.0,1.0237194710985672e-08
1754,8.03582661319524e-05,2.2767192575656736e-08,0.0,1.0237194710985672e-08
1755,8.811714048663686e-05,2.6620500343759497e-08,1.155992330430828e-08,6.597462893458734e-09
1756,8.893974986027129e-05,2.4700690508845062e-08,1.155992330430828e-08,6.597462893458734e-09
1757,9.399695928940284e-05,3.3836060302811736e-08,1.155992330430828e-08,0.0
1758,9.635576550083767e-05,3.337450646004722e-08,1.777509288964601e-08,0.0
1759,9.975482680601999e-05,3.6853301362985546e-08,1.777509288964601e-08,0.0
1760,9.883389533830009e-05,3.211733050940373e-08,2.0436459889440683e-08,0.0
1761,9.780663198658399e-05,5.0137801466121346e-08,2.0436459889440683e-08,0.0
1762,9.603433136362582e-05,5.164965775707385e-08,8.876536585132401e-09,0.0
1763,9.339917700604669e-05,5.1452861780733524e-08,8.876536585132401e-09,0.0
1764,9.088827937375754e-05,5.35602107427329e-08,8.876536585132401e-09,0.0
1765,9.396006186891879e-05,6.224225960035515e-08,8.55618382494023e-09,0.0
1766,9.511340821128604e-05,6.556556897407972e-08,8.55618382494023e-09,0.0
1767,9.64873522337127e-05,6.907634185284093e-08,2.6506333889691243e-08,0.0
1768,0.00010316992951889656,5.4918439827490925e-08,2.6506333889691243e-08,0.0
1769,0.00010688658637393798,5.259953539393791e-08,2.9552593515193492e-08,0.0
1770,0.00011253294672185023,5.5526703996682565e-08,4.9733044603174544e-08,0.0
1771,0.0001142338608458106,5.218191643864754e-08,4.9733044603174544e-08,0.0
1772,0.00011257740178345037,4.3028364617368556e-08,4.383822777802899e-08,0.0
1773,0.00011352683837425761,4.401183290830042e-08,4.643341863389391e-08,0.0
1774,0.00011482225506499941,4.0523252309299096e-08,2.5821901569348223e-08,0.0
1775,0.00010957902850350365,3.536530382827355e-08,2.5821901569348223e-08,0.0
1776,0.00011158233454417703,4.045615271357812e-08,3.362511995825506e-08,0.0
1777,0.00011099589132105134,3.760835985490628e-08,1.92807694889195e-08,0.0
1778,0.00011074142405829792,3.2491572353267525e-08,1.92807694889195e-08,0.0
1779,0.00010973943426506594,4.0102233407018114e-08,2.184245520961018e-08,2.5616857206906776e-09
1780,0.00010977676720358431,3.9364081518199005e-08,3.0992966161745376e-08,2.5616857206906776e-09
1781,0.00010778979256948722,4.549425598148511e-08,3.0992966161745376e-08,2.5616857206906776e-09
1782,0.00010910129432366895,5.123810074638056e-08,4.1783633568976645e-08,2.5616857206906776e-09
1783,0.00010653483020308028,4.745019031661611e-08,3.093415555456756e-08,2.5616857206906776e-09
1784,0.00010778086808776217,4.786108423867777e-08,3.342041564126573e-08,2.5616857206906776e-09
1785,0.00010869406937022827,5.4788674676485375e-08,3.5038538039243253e-08,2.5616857206906776e-09
1786,0.00010616095823934302,5.660281614845124e-08,3.6497147272638945e-08,1.3400983180287896e-09
1787,0.0001049794747294592,5.857938667475082e-08,4.0221144383321775e-08,1.3400983180287896e-09
1788,0.00010525557965073469,4.971739007787944e-08,4.806045682061365e-08,1.3400983180287896e-09
1789,0.00010640014703052916,4.69017802373628e-08,4.5413483132758104e-08,1.3400983180287896e-09
1790,0.00010312243310701368,5.360106593497806e-08,5.20425738059771e-08,2.444946721271078e-09
1791,0.00010123488651255943,5.570195276456096e-08,4.4806179338203426e-08,2.444946721271078e-09
1792,0.00010133457232898633,5.1434529016855124e-08,4.31880569402259e-08,2.444946721271078e-09
1793,0.00010589775463034,5.3177954230575e-08,4.606991677036376e-08,1.1048484032422883e-09
1794,0.0001064115422195755,4.91438909883917e-08,3.5590145814572745e-08,1.1048484032422883e-09
1795,0.00010832358280562662,5.29236915878885e-08,3.1403921875648525e-08,1.1048484032422883e-09
1796,0.00010964431151348566,5.1847575629640885e-08,2.515655138170457e-08,1.1048484032422883e-09
1797,0.00011198104974547667,5.100371782061432e-08,2.1929002613774173e-08,0.0
1798,0.00011299037994051884,5.9461647542288376e-08,3.6466766749145204e-08,5.786566781296187e-10
1799,0.0001138592415372841,6.363265064075157e-08,6.109831941967871e-08,5.786566781296187e-10
1800,0.00011327679801200117,6.300158617023044e-08,5.625448411856431e-08,5.786566781296187e-10
1801,0.00011611493599567828,7.612093609411983e-08,5.3586258605012715e-08,5.786566781296187e-10
1802,0.00011861523359714608,8.36200888849297e-08,5.2103804064935437e-08,5.786566781296187e-10
1803,0.00011892524240205862,8.765427951727491e-08,1.1830147096856893e-07,9.296566373860417e-10
1804,0.00012091852009429463,8.416135953228019e-08,1.1795070469539886e-07,9.296566373860417e-10
1805,0.00012138824760248619,7.988166623411936e-08,1.2517859510856916e-07,8.703549627041087e-10
1806,0.00012097340368200094,7.98357062998483e-08,1.0468384406944356e-07,8.703549627041087e-10
1807,0.0001224539934940237,7.440364667234332e-08,1.0597306422864352e-07,8.703549627041087e-10
1808,0.00012017028244112485,6.264917473686182e-08,1.0977080450962668e-07,8.703549627041087e-10
1809,0.00011662345371275608,5.400393681449194e-08,1.090475690698359e-07,1.2322045923290099e-09
1810,0.00011490011508742879,4.9805628573754545e-08,5.1414585985501815e-08,8.81204633072587e-10
1811,0.00011301539987990899,5.012544081393701e-08,1.1047555441885087e-07,8.81204633072587e-10
1812,0.00011378259452093127,5.0304412318220263e-08,1.0719801161026713e-07,3.618496296249012e-10
1813,0.0001108886260356355,4.830325549067181e-08,1.0480702464629335e-07,3.618496296249012e-10
1814,0.00010939264237614614,4.620393972183072e-08,1.2005675958144074e-07,3.618496296249012e-10
1815,0.00010966444616704913,4.854046612276111e-08,1.3112683979902125e-07,3.618496296249012e-10
1816,0.00011028430578465174,4.937917351201447e-08,1.3367306829690862e-07,1.901727188423154e-10
1817,0.00011066068795376591,5.0970995805040986e-08,1.4805745886446532e-07,1.901727188423154e-10
1818,0.00010991914210275613,5.020569813853269e-08,1.176348854516261e-07,3.692075851396177e-10
1819,0.00010894918835089941,4.913591108593859e-08,1.0692835645491933e-07,3.692075851396177e-10
1820,0.00011157386221124657,4.938275210975007e-08,1.0709870197039046e-07,3.692075851396177e-10
1821,0.00011194224394525268,4.9654377879245915e-08,9.724311692390789e-08,8.834246033119695e-10
1822,0.00011252544728839504,4.957210007562805e-08,9.989184971256496e-08,8.834246033119695e-10
1823,0.00011314835761108302,4.882415843050174e-08,1.0081441966950219e-07,6.932518844696542e-10
1824,0.00011336803436279297,4.842280633608555e-08,8.669862339161227e-08,8.273719011496285e-10
1825,0.00011464421446102538,4.912051007214099e-08,6.045397528607412e-08,7.749538391951408e-10
1826,0.00011536028510558285,4.478769304634105e-08,5.5852362988519285e-08,7.749538391951408e-10
1827,0.00011547744985104405,4.4295597539140933e-08,6.17789984249027e-08,8.795244453376126e-10
1828,0.00011657677532639354,4.467087271515473e-08,7.598580507663297e-08,1.137612567639731e-09
1829,0.00011256706472652565,4.224595479789579e-08,5.8326052051630283e-08,1.2078868460996262e-09
1830,0.00011254347087482788,4.329377389922229e-08,6.799144967674562e-08,1.303191388135616e-09
1831,0.00011177885711991362,4.3286082274107684e-08,6.348579059281942e-08,3.1198592201750077e-09
1832,0.00011170259884758187,4.270836738230953e-08,6.255418938394541e-08,3.0783918747445682e-09
1833,0.00011061780034132036,4.55820194287883e-08,7.280442661437649e-08,3.160870137059695e-09
1834,0.00010945771022566728,4.291344828694881e-08,6.786873767745355e-08,3.2224199182045207e-09
1835,0.00010827324253373913,4.29084328702954e-08,4.810401067954574e-08,2.4501147777300503e-09
1836,0.00011166365272531818,4.032723285466286e-08,6.686757763369705e-08,2.379840499270155e-09
1837,0.00011129275039171002,3.905296124579698e-08,5.7939206194695155e-08,2.5168601805855164e-09
1838,0.0001113779643284423,3.7415082587699544e-08,6.789632272281259e-08,1.024026831584836e-09
1839,0.00011049678349601371,3.648513643586934e-08,1.0142568080644715e-07,9.38877372672461e-10
1840,0.00011004448086688561,3.671006026146577e-08,1.3861030570946502e-07,1.0831570085301223e-09
1841,0.0001101294536575941,3.744696514778363e-08,1.6397415362031813e-07,9.170366212428251e-10
1842,0.0001099669378683237,3.5785183324524694e-08,1.814068184557982e-07,1.0994829332692087e-09
1843,0.0001090561501249405,3.710033626345778e-08,1.798092341687152e-07,1.2306319931352861e-09
1844,0.000108584610903303,3.6797568928445146e-08,1.808342966163374e-07,1.1318734838283717e-09
1845,0.00010890777152131445,3.67470432495663e-08,1.7980293774501531e-07,1.0743515600962284e-09
1846,0.0001086222005791829,3.787805066427349e-08,1.5584828665688682e-07,1.1395720597321253e-09
1847,0.00010919351812585123,3.578892610838531e-08,1.1869279908134039e-07,1.0946305647622064e-09
1848,0.00010859381187141739,3.444753815529111e-08,1.0004687567288784e-07,1.9149456821830414e-09
1849,0.00010802902397699654,3.444716512035484e-08,8.335342777903471e-08,2.0549365899378914e-09
1850,0.00010736390894245622,3.3564017850754424e-08,6.965786170098909e-08,1.97125743902785e-09
1851,0.00010701513071710776,3.228422557859696e-08,7.235815248561397e-08,1.9305489151744126e-09
1852,0.00010657176920046498,3.3269317967210554e-08,6.448931902777336e-08,1.8840473189499616e-09
1853,0.00010674997091492904,3.0735831911345354e-08,5.373158527634457e-08,2.0601235162232e-09
1854,0.00010560410425698916,2.827105356167132e-08,4.181237070862867e-08,2.1308164122046946e-09
1855,0.00010546398594410025,2.9736849427308698e-08,2.5673732625567223e-07,1.4155047927439617e-09
1856,0.00010564327385509387,2.9091153359266693e-08,2.5758542549730077e-07,1.24216399071437e-09
1857,0.00010647551659660946,2.8136801587054705e-08,2.56653660356067e-07,1.3390967620477819e-09
1858,0.000106243475914068,2.8986095301775094e-08,2.520561758042764e-07,1.419050115509484e-09
1859,0.0001061574585037306,2.8194995290878718e-08,2.4721248489559653e-07,1.2479073013033875e-09
1860,0.00010582662798697129,2.792291350520567e-08,2.54007794861114e-07,1.0676058132779482e-09
1861,0.00010589510514234592,2.8044086418179048e-08,2.678193217674009e-07,1.379963334078939e-09
1862,0.0001055537338418487,2.5317315989679756e-08,5.274144118264498e-08,1.664987719125171e-09
1863,0.00010485532194642084,2.530365580558477e-08,5.260093034158737e-08,1.8023185959543347e-09
1864,0.00010331086273903825,2.5331343372109975e-08,5.0992054261606816e-08,1.84629640147855e-09
1865,0.00010181021623014073,2.4226241076722284e-08,5.1650828376231013e-08,1.894618620720426e-09
1866,0.00010037333309550636,2.3986989410624508e-08,5.730950317480879e-08,2.0215077865616747e-09
1867,9.916184353642166e-05,2.3748708142891572e-08,5.09005698542556e-08,2.3062122370528672e-09
1868,9.81581979431212e-05,2.4148928190470542e-08,4.454557814678342e-08,1.8309688130737e-09
1869,9.657028151975413e-05,2.377775386110313e-08,4.255520431278066e-08,1.520112702380061e-09
1870,9.548961263914992e-05,2.230746102124418e-08,4.134578317811182e-08,1.3603947888819944e-09
1871,9.443800601210179e-05,2.3135061104946024e-08,5.5198299264702655e-08,1.2937424861573073e-09
