X, Y, State
0, 169, 127.5
0, 170, 255.0
0, 171, 127.5
0, 172, 127.5
0, 173, 127.5
0, 174, 127.5
0, 175, 127.5
0, 176, 127.5
0, 177, 255.0
0, 178, 127.5
0, 179, 255.0
0, 180, 255.0
0, 181, 255.0
0, 182, 127.5
0, 183, 127.5
0, 184, 127.5
0, 185, 255.0
0, 186, 255.0
0, 187, 127.5
0, 188, 127.5
0, 189, 127.5
0, 190, 255.0
0, 191, 127.5
0, 192, 255.0
0, 193, 0.0
0, 194, 127.5
0, 195, 255.0
0, 196, 127.5
0, 197, 127.5
0, 198, 127.5
0, 199, 255.0
1, 0, 127.5
1, 1, 127.5
1, 2, 127.5
1, 3, 127.5
1, 4, 127.5
1, 5, 127.5
1, 6, 127.5
1, 7, 127.5
1, 8, 255.0
1, 9, 127.5
1, 10, 127.5
1, 11, 255.0
1, 12, 127.5
1, 13, 127.5
1, 14, 127.5
1, 15, 255.0
1, 16, 127.5
1, 17, 127.5
1, 18, 255.0
1, 19, 127.5
1, 20, 127.5
1, 21, 127.5
1, 22, 255.0
1, 23, 127.5
1, 24, 255.0
1, 25, 255.0
1, 26, 255.0
1, 27, 127.5
1, 28, 127.5
1, 29, 127.5
1, 30, 255.0
1, 31, 127.5
1, 32, 255.0
1, 33, 127.5
1, 34, 127.5
1, 35, 255.0
1, 36, 255.0
1, 37, 127.5
1, 38, 255.0
1, 39, 127.5
1, 40, 255.0
1, 41, 255.0
1, 42, 127.5
1, 43, 255.0
1, 44, 127.5
1, 45, 127.5
1, 46, 127.5
1, 47, 127.5
1, 48, 127.5
1, 49, 255.0
1, 50, 127.5
1, 51, 255.0
1, 52, 255.0
1, 53, 127.5
1, 54, 127.5
1, 55, 127.5
1, 56, 0.0
1, 57, 127.5
1, 58, 255.0
1, 59, 127.5
1, 60, 255.0
1, 61, 127.5
1, 62, 255.0
1, 63, 127.5
1, 64, 127.5
1, 65, 127.5
1, 66, 0.0
1, 67, 127.5
1, 68, 127.5
1, 69, 255.0
1, 70, 127.5
1, 71, 255.0
1, 72, 255.0
1, 73, 127.5
1, 74, 255.0
1, 75, 127.5
1, 76, 255.0
1, 77, 127.5
1, 78, 127.5
1, 79, 127.5
1, 80, 127.5
1, 81, 127.5
1, 82, 127.5
1, 83, 255.0
1, 84, 127.5
1, 85, 127.5
1, 86, 255.0
1, 87, 127.5
1, 88, 127.5
1, 89, 255.0
1, 90, 127.5
1, 91, 255.0
1, 92, 127.5
1, 93, 0.0
1, 94, 127.5
1, 95, 255.0
1, 96, 127.5
1, 97, 127.5
1, 98, 255.0
1, 99, 127.5
1, 100, 255.0
1, 101, 255.0
1, 102, 127.5
1, 103, 255.0
1, 104, 127.5
1, 105, 127.5
1, 106, 127.5
1, 107, 127.5
1, 108, 255.0
1, 109, 127.5
1, 110, 255.0
1, 111, 127.5
1, 112, 127.5
1, 113, 127.5
1, 114, 127.5
1, 115, 255.0
1, 116, 127.5
1, 117, 127.5
1, 118, 255.0
1, 119, 127.5
1, 120, 255.0
1, 121, 127.5
1, 122, 127.5
1, 123, 255.0
1, 124, 127.5
1, 125, 127.5
1, 126, 255.0
1, 127, 127.5
1, 128, 127.5
1, 129, 127.5
1, 130, 127.5
1, 131, 127.5
1, 132, 127.5
1, 133, 255.0
1, 134, 127.5
1, 135, 127.5
1, 136, 127.5
1, 137, 127.5
1, 138, 127.5
1, 139, 255.0
1, 140, 255.0
1, 141, 127.5
1, 142, 255.0
1, 143, 127.5
1, 144, 127.5
1, 145, 127.5
1, 146, 127.5
1, 147, 127.5
1, 148, 127.5
1, 149, 127.5
1, 150, 127.5
1, 151, 127.5
1, 152, 127.5
1, 153, 127.5
1, 154, 255.0
1, 155, 127.5
1, 156, 255.0
1, 157, 127.5
1, 158, 127.5
1, 159, 255.0
1, 160, 127.5
1, 161, 127.5
1, 162, 255.0
1, 163, 127.5
1, 164, 127.5
1, 165, 127.5
1, 166, 255.0
1, 167, 127.5
1, 168, 255.0
1, 169, 127.5
1, 170, 127.5
1, 171, 255.0
1, 172, 127.5
1, 173, 255.0
1, 174, 127.5
1, 175, 127.5
1, 176, 255.0
1, 177, 255.0
1, 178, 127.5
1, 179, 127.5
1, 180, 127.5
1, 181, 127.5
1, 182, 127.5
1, 183, 255.0
1, 184, 127.5
1, 185, 127.5
1, 186, 127.5
1, 187, 127.5
1, 188, 255.0
1, 189, 255.0
1, 190, 127.5
1, 191, 127.5
1, 192, 127.5
1, 193, 255.0
1, 194, 127.5
1, 195, 127.5
1, 196, 127.5
1, 197, 127.5
1, 198, 127.5
1, 199, 127.5
2, 0, 127.5
2, 1, 255.0
2, 2, 127.5
2, 3, 127.5
2, 4, 127.5
2, 5, 127.5
2, 6, 127.5
2, 7, 127.5
2, 8, 127.5
2, 9, 127.5
2, 10, 127.5
2, 11, 255.0
2, 12, 127.5
2, 13, 255.0
2, 14, 127.5
2, 15, 127.5
2, 16, 255.0
2, 17, 255.0
2, 18, 255.0
2, 19, 255.0
2, 20, 127.5
2, 21, 127.5
2, 22, 255.0
2, 23, 127.5
2, 24, 127.5
2, 25, 255.0
2, 26, 127.5
2, 27, 127.5
2, 28, 127.5
2, 29, 127.5
2, 30, 255.0
2, 31, 127.5
2, 32, 255.0
2, 33, 127.5
2, 34, 255.0
2, 35, 255.0
2, 36, 255.0
2, 37, 127.5
2, 38, 127.5
2, 39, 127.5
2, 40, 127.5
2, 41, 127.5
2, 42, 255.0
2, 43, 255.0
2, 44, 255.0
2, 45, 127.5
2, 46, 127.5
2, 47, 127.5
2, 48, 127.5
2, 49, 127.5
2, 50, 127.5
2, 51, 127.5
2, 52, 127.5
2, 53, 0.0
2, 54, 127.5
2, 55, 127.5
2, 56, 127.5
2, 57, 127.5
2, 58, 127.5
2, 59, 255.0
2, 60, 127.5
2, 61, 255.0
2, 62, 127.5
2, 63, 255.0
2, 64, 127.5
2, 65, 127.5
2, 66, 127.5
2, 67, 255.0
2, 68, 0.0
2, 69, 127.5
2, 70, 127.5
2, 71, 255.0
2, 72, 255.0
2, 73, 127.5
2, 74, 127.5
2, 75, 127.5
2, 76, 255.0
2, 77, 127.5
2, 78, 127.5
2, 79, 127.5
2, 80, 127.5
2, 81, 127.5
2, 82, 255.0
2, 83, 255.0
2, 84, 127.5
2, 85, 255.0
2, 86, 127.5
2, 87, 127.5
2, 88, 0.0
2, 89, 255.0
2, 90, 127.5
2, 91, 0.0
2, 92, 127.5
2, 93, 127.5
2, 94, 255.0
2, 95, 255.0
2, 96, 127.5
2, 97, 127.5
2, 98, 127.5
2, 99, 127.5
2, 100, 127.5
2, 101, 127.5
2, 102, 255.0
2, 103, 255.0
2, 104, 0.0
2, 105, 255.0
2, 106, 255.0
2, 107, 127.5
2, 108, 127.5
2, 109, 255.0
2, 110, 127.5
2, 111, 255.0
2, 112, 127.5
2, 113, 127.5
2, 114, 127.5
2, 115, 127.5
2, 116, 127.5
2, 117, 255.0
2, 118, 255.0
2, 119, 255.0
2, 120, 127.5
2, 121, 127.5
2, 122, 255.0
2, 123, 127.5
2, 124, 127.5
2, 125, 127.5
2, 126, 255.0
2, 127, 127.5
2, 128, 255.0
2, 129, 127.5
2, 130, 127.5
2, 131, 127.5
2, 132, 127.5
2, 133, 255.0
2, 134, 255.0
2, 135, 255.0
2, 136, 255.0
2, 137, 127.5
2, 138, 127.5
2, 139, 255.0
2, 140, 0.0
2, 141, 127.5
2, 142, 255.0
2, 143, 127.5
2, 144, 0.0
2, 145, 127.5
2, 146, 127.5
2, 147, 127.5
2, 148, 127.5
2, 149, 127.5
2, 150, 127.5
2, 151, 255.0
2, 152, 255.0
2, 153, 127.5
2, 154, 255.0
2, 155, 127.5
2, 156, 127.5
2, 157, 127.5
2, 158, 255.0
2, 159, 127.5
2, 160, 255.0
2, 161, 127.5
2, 162, 127.5
2, 163, 127.5
2, 164, 127.5
2, 165, 255.0
2, 166, 127.5
2, 167, 255.0
2, 168, 127.5
2, 169, 255.0
2, 170, 127.5
2, 171, 255.0
2, 172, 127.5
2, 173, 255.0
2, 174, 127.5
2, 175, 127.5
2, 176, 127.5
2, 177, 0.0
2, 178, 127.5
2, 179, 255.0
2, 180, 255.0
2, 181, 127.5
2, 182, 255.0
2, 183, 127.5
2, 184, 127.5
2, 185, 127.5
2, 186, 255.0
2, 187, 255.0
2, 188, 127.5
2, 189, 127.5
2, 190, 127.5
2, 191, 255.0
2, 192, 255.0
2, 193, 255.0
2, 194, 127.5
2, 195, 255.0
2, 196, 255.0
2, 197, 255.0
2, 198, 255.0
2, 199, 127.5
3, 0, 255.0
3, 1, 127.5
3, 2, 127.5
3, 3, 127.5
3, 4, 127.5
3, 5, 255.0
3, 6, 127.5
3, 7, 127.5
3, 8, 127.5
3, 9, 255.0
3, 10, 255.0
3, 11, 127.5
3, 12, 255.0
3, 13, 127.5
3, 14, 127.5
3, 15, 127.5
3, 16, 127.5
3, 17, 255.0
3, 18, 127.5
3, 19, 255.0
3, 20, 127.5
3, 21, 255.0
3, 22, 127.5
3, 23, 127.5
3, 24, 127.5
3, 25, 255.0
3, 26, 255.0
3, 27, 255.0
3, 28, 255.0
3, 29, 255.0
3, 30, 127.5
3, 31, 255.0
3, 32, 127.5
3, 33, 255.0
3, 34, 127.5
3, 35, 127.5
3, 36, 255.0
3, 37, 127.5
3, 38, 127.5
3, 39, 255.0
3, 40, 255.0
3, 41, 127.5
3, 42, 127.5
3, 43, 127.5
3, 44, 127.5
3, 45, 127.5
3, 46, 0.0
3, 47, 127.5
3, 48, 127.5
3, 49, 127.5
3, 50, 255.0
3, 51, 255.0
3, 52, 255.0
3, 53, 127.5
3, 54, 127.5
3, 55, 127.5
3, 56, 127.5
3, 57, 127.5
3, 58, 255.0
3, 59, 127.5
3, 60, 127.5
3, 61, 127.5
3, 62, 127.5
3, 63, 127.5
3, 64, 127.5
3, 65, 127.5
3, 66, 127.5
3, 67, 127.5
3, 68, 127.5
3, 69, 0.0
3, 70, 127.5
3, 71, 255.0
3, 72, 127.5
3, 73, 127.5
3, 74, 127.5
3, 75, 127.5
3, 76, 255.0
3, 77, 127.5
3, 78, 255.0
3, 79, 255.0
3, 80, 255.0
3, 81, 255.0
3, 82, 255.0
3, 83, 127.5
3, 84, 127.5
3, 85, 127.5
3, 86, 255.0
3, 87, 127.5
3, 88, 127.5
3, 89, 127.5
3, 90, 127.5
3, 91, 127.5
3, 92, 127.5
3, 93, 255.0
3, 94, 127.5
3, 95, 127.5
3, 96, 127.5
3, 97, 255.0
3, 98, 255.0
3, 99, 255.0
3, 100, 255.0
3, 101, 255.0
3, 102, 255.0
3, 103, 255.0
3, 104, 127.5
3, 105, 255.0
3, 106, 127.5
3, 107, 127.5
3, 108, 255.0
3, 109, 127.5
3, 110, 255.0
3, 111, 127.5
3, 112, 255.0
3, 113, 255.0
3, 114, 255.0
3, 115, 127.5
3, 116, 255.0
3, 117, 255.0
3, 118, 255.0
3, 119, 127.5
3, 120, 255.0
3, 121, 127.5
3, 122, 127.5
3, 123, 0.0
3, 124, 127.5
3, 125, 255.0
3, 126, 255.0
3, 127, 127.5
3, 128, 127.5
3, 129, 127.5
3, 130, 255.0
3, 131, 127.5
3, 132, 127.5
3, 133, 127.5
3, 134, 127.5
3, 135, 127.5
3, 136, 127.5
3, 137, 127.5
3, 138, 127.5
3, 139, 127.5
3, 140, 255.0
3, 141, 255.0
3, 142, 127.5
3, 143, 127.5
3, 144, 127.5
3, 145, 127.5
3, 146, 255.0
3, 147, 255.0
3, 148, 127.5
3, 149, 255.0
3, 150, 0.0
3, 151, 0.0
3, 152, 255.0
3, 153, 255.0
3, 154, 127.5
3, 155, 255.0
3, 156, 255.0
3, 157, 255.0
3, 158, 127.5
3, 159, 255.0
3, 160, 127.5
3, 161, 127.5
3, 162, 127.5
3, 163, 127.5
3, 164, 127.5
3, 165, 255.0
3, 166, 255.0
3, 167, 127.5
3, 168, 127.5
3, 169, 255.0
3, 170, 255.0
3, 171, 127.5
3, 172, 0.0
3, 173, 127.5
3, 174, 255.0
3, 175, 255.0
3, 176, 127.5
3, 177, 127.5
3, 178, 255.0
3, 179, 127.5
3, 180, 127.5
3, 181, 127.5
3, 182, 127.5
3, 183, 127.5
3, 184, 127.5
3, 185, 127.5
3, 186, 127.5
3, 187, 127.5
3, 188, 127.5
3, 189, 255.0
3, 190, 255.0
3, 191, 255.0
3, 192, 127.5
3, 193, 255.0
3, 194, 127.5
3, 195, 127.5
3, 196, 255.0
3, 197, 127.5
3, 198, 255.0
3, 199, 255.0
4, 0, 255.0
4, 1, 127.5
4, 2, 255.0
4, 3, 127.5
4, 4, 127.5
4, 5, 127.5
4, 6, 127.5
4, 7, 127.5
4, 8, 127.5
4, 9, 255.0
4, 10, 127.5
4, 11, 127.5
4, 12, 255.0
4, 13, 0.0
4, 14, 0.0
4, 15, 127.5
4, 16, 255.0
4, 17, 127.5
4, 18, 127.5
4, 19, 255.0
4, 20, 127.5
4, 21, 127.5
4, 22, 255.0
4, 23, 255.0
4, 24, 127.5
4, 25, 127.5
4, 26, 255.0
4, 27, 255.0
4, 28, 127.5
4, 29, 255.0
4, 30, 255.0
4, 31, 255.0
4, 32, 255.0
4, 33, 255.0
4, 34, 127.5
4, 35, 127.5
4, 36, 127.5
4, 37, 127.5
4, 38, 127.5
4, 39, 255.0
4, 40, 255.0
4, 41, 127.5
4, 42, 0.0
4, 43, 127.5
4, 44, 255.0
4, 45, 127.5
4, 46, 127.5
4, 47, 127.5
4, 48, 255.0
4, 49, 0.0
4, 50, 255.0
4, 51, 255.0
4, 52, 255.0
4, 53, 255.0
4, 54, 127.5
4, 55, 127.5
4, 56, 255.0
4, 57, 127.5
4, 58, 127.5
4, 59, 255.0
4, 60, 255.0
4, 61, 255.0
4, 62, 127.5
4, 63, 127.5
4, 64, 127.5
4, 65, 127.5
4, 66, 127.5
4, 67, 127.5
4, 68, 127.5
4, 69, 127.5
4, 70, 255.0
4, 71, 127.5
4, 72, 127.5
4, 73, 255.0
4, 74, 255.0
4, 75, 127.5
4, 76, 127.5
4, 77, 127.5
4, 78, 127.5
4, 79, 255.0
4, 80, 127.5
4, 81, 127.5
4, 82, 255.0
4, 83, 127.5
4, 84, 127.5
4, 85, 255.0
4, 86, 255.0
4, 87, 255.0
4, 88, 127.5
4, 89, 127.5
4, 90, 127.5
4, 91, 255.0
4, 92, 127.5
4, 93, 127.5
4, 94, 255.0
4, 95, 127.5
4, 96, 127.5
4, 97, 127.5
4, 98, 127.5
4, 99, 255.0
4, 100, 127.5
4, 101, 127.5
4, 102, 127.5
4, 103, 255.0
4, 104, 127.5
4, 105, 127.5
4, 106, 127.5
4, 107, 127.5
4, 108, 127.5
4, 109, 255.0
4, 110, 127.5
4, 111, 255.0
4, 112, 255.0
4, 113, 127.5
4, 114, 127.5
4, 115, 127.5
4, 116, 127.5
4, 117, 127.5
4, 118, 0.0
4, 119, 127.5
4, 120, 127.5
4, 121, 127.5
4, 122, 255.0
4, 123, 255.0
4, 124, 127.5
4, 125, 255.0
4, 126, 127.5
4, 127, 255.0
4, 128, 127.5
4, 129, 127.5
4, 130, 127.5
4, 131, 127.5
4, 132, 127.5
4, 133, 127.5
4, 134, 255.0
4, 135, 255.0
4, 136, 127.5
4, 137, 255.0
4, 138, 127.5
4, 139, 127.5
4, 140, 255.0
4, 141, 255.0
4, 142, 127.5
4, 143, 127.5
4, 144, 127.5
4, 145, 255.0
4, 146, 255.0
4, 147, 127.5
4, 148, 0.0
4, 149, 127.5
4, 150, 127.5
4, 151, 127.5
4, 152, 127.5
4, 153, 127.5
4, 154, 127.5
4, 155, 127.5
4, 156, 0.0
4, 157, 255.0
4, 158, 255.0
4, 159, 127.5
4, 160, 127.5
4, 161, 127.5
4, 162, 127.5
4, 163, 127.5
4, 164, 127.5
4, 165, 255.0
4, 166, 127.5
4, 167, 127.5
4, 168, 127.5
4, 169, 127.5
4, 170, 127.5
4, 171, 127.5
4, 172, 127.5
4, 173, 255.0
4, 174, 127.5
4, 175, 127.5
4, 176, 127.5
4, 177, 127.5
4, 178, 127.5
4, 179, 127.5
4, 180, 255.0
4, 181, 127.5
4, 182, 127.5
4, 183, 127.5
4, 184, 255.0
4, 185, 127.5
4, 186, 255.0
4, 187, 127.5
4, 188, 127.5
4, 189, 127.5
4, 190, 255.0
4, 191, 127.5
4, 192, 127.5
4, 193, 127.5
4, 194, 127.5
4, 195, 127.5
4, 196, 255.0
4, 197, 255.0
4, 198, 127.5
4, 199, 127.5
5, 0, 127.5
5, 1, 127.5
5, 2, 127.5
5, 3, 127.5
5, 4, 127.5
5, 5, 255.0
5, 6, 127.5
5, 7, 127.5
5, 8, 127.5
5, 9, 127.5
5, 10, 127.5
5, 11, 127.5
5, 12, 127.5
5, 13, 127.5
5, 14, 127.5
5, 15, 127.5
5, 16, 127.5
5, 17, 255.0
5, 18, 127.5
5, 19, 127.5
5, 20, 127.5
5, 21, 127.5
5, 22, 127.5
5, 23, 255.0
5, 24, 127.5
5, 25, 127.5
5, 26, 127.5
5, 27, 127.5
5, 28, 127.5
5, 29, 255.0
5, 30, 127.5
5, 31, 0.0
5, 32, 127.5
5, 33, 127.5
5, 34, 127.5
5, 35, 255.0
5, 36, 127.5
5, 37, 255.0
5, 38, 127.5
5, 39, 127.5
5, 40, 255.0
5, 41, 127.5
5, 42, 255.0
5, 43, 127.5
5, 44, 255.0
5, 45, 127.5
5, 46, 255.0
5, 47, 127.5
5, 48, 127.5
5, 49, 127.5
5, 50, 127.5
5, 51, 127.5
5, 52, 255.0
5, 53, 255.0
5, 54, 127.5
5, 55, 127.5
5, 56, 127.5
5, 57, 127.5
5, 58, 255.0
5, 59, 127.5
5, 60, 127.5
5, 61, 127.5
5, 62, 255.0
5, 63, 127.5
5, 64, 255.0
5, 65, 255.0
5, 66, 255.0
5, 67, 127.5
5, 68, 127.5
5, 69, 255.0
5, 70, 127.5
5, 71, 127.5
5, 72, 127.5
5, 73, 255.0
5, 74, 127.5
5, 75, 127.5
5, 76, 255.0
5, 77, 127.5
5, 78, 255.0
5, 79, 127.5
5, 80, 127.5
5, 81, 127.5
5, 82, 127.5
5, 83, 255.0
5, 84, 127.5
5, 85, 127.5
5, 86, 255.0
5, 87, 255.0
5, 88, 127.5
5, 89, 255.0
5, 90, 127.5
5, 91, 127.5
5, 92, 255.0
5, 93, 255.0
5, 94, 255.0
5, 95, 255.0
5, 96, 255.0
5, 97, 0.0
5, 98, 127.5
5, 99, 127.5
5, 100, 255.0
5, 101, 127.5
5, 102, 127.5
5, 103, 127.5
5, 104, 255.0
5, 105, 127.5
5, 106, 127.5
5, 107, 127.5
5, 108, 255.0
5, 109, 127.5
5, 110, 127.5
5, 111, 127.5
5, 112, 255.0
5, 113, 127.5
5, 114, 255.0
5, 115, 127.5
5, 116, 255.0
5, 117, 127.5
5, 118, 127.5
5, 119, 127.5
5, 120, 127.5
5, 121, 255.0
5, 122, 127.5
5, 123, 127.5
5, 124, 127.5
5, 125, 255.0
5, 126, 0.0
5, 127, 255.0
5, 128, 127.5
5, 129, 127.5
5, 130, 255.0
5, 131, 255.0
5, 132, 127.5
5, 133, 127.5
5, 134, 127.5
5, 135, 127.5
5, 136, 0.0
5, 137, 127.5
5, 138, 127.5
5, 139, 127.5
5, 140, 127.5
5, 141, 127.5
5, 142, 127.5
5, 143, 255.0
5, 144, 255.0
5, 145, 127.5
5, 146, 255.0
5, 147, 255.0
5, 148, 127.5
5, 149, 127.5
5, 150, 255.0
5, 151, 255.0
5, 152, 127.5
5, 153, 127.5
5, 154, 0.0
5, 155, 127.5
5, 156, 255.0
5, 157, 127.5
5, 158, 127.5
5, 159, 127.5
5, 160, 127.5
5, 161, 127.5
5, 162, 255.0
5, 163, 127.5
5, 164, 127.5
5, 165, 127.5
5, 166, 127.5
5, 167, 127.5
5, 168, 255.0
5, 169, 255.0
5, 170, 255.0
5, 171, 127.5
5, 172, 255.0
5, 173, 255.0
5, 174, 127.5
5, 175, 127.5
5, 176, 255.0
5, 177, 127.5
5, 178, 255.0
5, 179, 255.0
5, 180, 127.5
5, 181, 127.5
5, 182, 127.5
5, 183, 127.5
5, 184, 127.5
5, 185, 255.0
5, 186, 255.0
5, 187, 255.0
5, 188, 255.0
5, 189, 127.5
5, 190, 255.0
5, 191, 255.0
5, 192, 127.5
5, 193, 127.5
5, 194, 127.5
5, 195, 127.5
5, 196, 127.5
5, 197, 255.0
5, 198, 127.5
5, 199, 255.0
6, 0, 255.0
6, 1, 255.0
6, 2, 255.0
6, 3, 127.5
6, 4, 127.5
6, 5, 127.5
6, 6, 127.5
6, 7, 127.5
6, 8, 127.5
6, 9, 127.5
6, 10, 255.0
6, 11, 127.5
6, 12, 255.0
6, 13, 127.5
6, 14, 127.5
6, 15, 127.5
6, 16, 127.5
6, 17, 127.5
6, 18, 127.5
6, 19, 127.5
6, 20, 127.5
6, 21, 255.0
6, 22, 0.0
6, 23, 127.5
6, 24, 255.0
6, 25, 255.0
6, 26, 127.5
6, 27, 127.5
6, 28, 255.0
6, 29, 127.5
6, 30, 127.5
6, 31, 255.0
6, 32, 127.5
6, 33, 255.0
6, 34, 127.5
6, 35, 127.5
6, 36, 255.0
6, 37, 127.5
6, 38, 255.0
6, 39, 127.5
6, 40, 127.5
6, 41, 255.0
6, 42, 127.5
6, 43, 127.5
6, 44, 127.5
6, 45, 127.5
6, 46, 127.5
6, 47, 127.5
6, 48, 255.0
6, 49, 127.5
6, 50, 127.5
6, 51, 127.5
6, 52, 255.0
6, 53, 127.5
6, 54, 127.5
6, 55, 255.0
6, 56, 127.5
6, 57, 255.0
6, 58, 127.5
6, 59, 127.5
6, 60, 127.5
6, 61, 127.5
6, 62, 255.0
6, 63, 127.5
6, 64, 255.0
6, 65, 127.5
6, 66, 127.5
6, 67, 255.0
6, 68, 127.5
6, 69, 255.0
6, 70, 0.0
6, 71, 127.5
6, 72, 127.5
6, 73, 255.0
6, 74, 127.5
6, 75, 127.5
6, 76, 127.5
6, 77, 127.5
6, 78, 255.0
6, 79, 127.5
6, 80, 255.0
6, 81, 255.0
6, 82, 127.5
6, 83, 127.5
6, 84, 127.5
6, 85, 127.5
6, 86, 127.5
6, 87, 255.0
6, 88, 127.5
6, 89, 127.5
6, 90, 127.5
6, 91, 127.5
6, 92, 255.0
6, 93, 127.5
6, 94, 127.5
6, 95, 127.5
6, 96, 127.5
6, 97, 127.5
6, 98, 255.0
6, 99, 127.5
6, 100, 127.5
6, 101, 127.5
6, 102, 127.5
6, 103, 255.0
6, 104, 255.0
6, 105, 127.5
6, 106, 127.5
6, 107, 255.0
6, 108, 127.5
6, 109, 127.5
6, 110, 127.5
6, 111, 127.5
6, 112, 127.5
6, 113, 255.0
6, 114, 127.5
6, 115, 127.5
6, 116, 0.0
6, 117, 127.5
6, 118, 127.5
6, 119, 255.0
6, 120, 255.0
6, 121, 127.5
6, 122, 127.5
6, 123, 127.5
6, 124, 127.5
6, 125, 127.5
6, 126, 127.5
6, 127, 127.5
6, 128, 127.5
6, 129, 127.5
6, 130, 127.5
6, 131, 127.5
6, 132, 127.5
6, 133, 127.5
6, 134, 255.0
6, 135, 255.0
6, 136, 0.0
6, 137, 127.5
6, 138, 127.5
6, 139, 127.5
6, 140, 255.0
6, 141, 127.5
6, 142, 255.0
6, 143, 255.0
6, 144, 255.0
6, 145, 255.0
6, 146, 127.5
6, 147, 127.5
6, 148, 255.0
6, 149, 127.5
6, 150, 127.5
6, 151, 255.0
6, 152, 127.5
6, 153, 127.5
6, 154, 127.5
6, 155, 127.5
6, 156, 255.0
6, 157, 127.5
6, 158, 255.0
6, 159, 127.5
6, 160, 255.0
6, 161, 255.0
6, 162, 127.5
6, 163, 127.5
6, 164, 127.5
6, 165, 255.0
6, 166, 255.0
6, 167, 127.5
6, 168, 127.5
6, 169, 127.5
6, 170, 127.5
6, 171, 127.5
6, 172, 127.5
6, 173, 255.0
6, 174, 127.5
6, 175, 127.5
6, 176, 255.0
6, 177, 127.5
6, 178, 127.5
6, 179, 127.5
6, 180, 127.5
6, 181, 127.5
6, 182, 127.5
6, 183, 127.5
6, 184, 255.0
6, 185, 127.5
6, 186, 127.5
6, 187, 255.0
6, 188, 255.0
6, 189, 127.5
6, 190, 127.5
6, 191, 255.0
6, 192, 127.5
6, 193, 127.5
6, 194, 255.0
6, 195, 127.5
6, 196, 255.0
6, 197, 127.5
