ngram,knowledge,knwledge,knowlege,knowladge
1583,0.00015705305538306545,0.0,3.228537967256021e-06,0.0
1584,0.00015523087287354947,0.0,3.228537967256021e-06,0.0
1585,0.00016613656667427028,0.0,3.4172560552698476e-06,0.0
1586,0.00015636560211922706,0.0,3.489395096169444e-06,0.0
1587,0.00014141437194276868,0.0,3.489395096169444e-06,0.0
1588,0.00014657438337703103,0.0,3.489395096169444e-06,0.0
1589,0.00012771620718662495,0.0,3.0704137218760607e-06,0.0
1590,0.0001245574458152987,0.0,9.076119340534206e-07,0.0
1591,0.00012226517823624557,0.0,1.1741453980513533e-06,0.0
1592,0.00012915179520080398,0.0,9.854273100375264e-07,0.0
1593,0.00013300154387252405,0.0,2.6653346399793267e-07,0.0
1594,0.0001227813128415229,0.0,2.6653346399793267e-07,0.0
1595,0.00012089321223486747,0.0,7.173305545750606e-07,0.0
1596,0.00011970335409776973,0.0,7.173305545750606e-07,0.0
1597,0.00011750536629863615,0.0,7.173305545750606e-07,0.0
1598,0.00011918302958032914,0.0,4.950310069164386e-07,0.0
1599,9.721965553970742e-05,0.0,6.129421551902072e-07,0.0
1600,0.00011744045955960505,0.0,6.129421551902072e-07,0.0
1601,0.0001275766096244167,0.0,6.129421551902072e-07,0.0
1602,0.00012657596484392082,0.0,1.621450646130792e-07,0.0
1603,0.00013163670103365024,0.0,1.621450646130792e-07,0.0
1604,0.00012556351846017475,0.0,1.621450646130792e-07,0.0
1605,0.0001365280706003042,0.0,1.1791114827376856e-07,0.0
1606,0.00018158306400956853,0.0,0.0,0.0
1607,0.00018087474745698273,0.0,0.0,0.0
1608,0.00018486137352218584,0.0,0.0,0.0
1609,0.00019859546175991585,0.0,0.0,0.0
1610,0.0002458817294349761,0.0,0.0,0.0
1611,0.00024793668541990755,0.0,0.0,0.0
1612,0.0002741342011306967,0.0,0.0,0.0
1613,0.0002537200614044975,0.0,0.0,0.0
1614,0.00024636091880633363,0.0,0.0,0.0
1615,0.00025771400500421545,0.0,0.0,0.0
1616,0.0002663285226195252,0.0,0.0,0.0
1617,0.000228952375307147,0.0,1.2354133462265183e-07,0.0
1618,0.00023138351389206946,0.0,2.2201847319333217e-07,0.0
1619,0.00022264953752580498,0.0,2.2201847319333217e-07,0.0
1620,0.00020857361336571297,0.0,2.2201847319333217e-07,0.0
1621,0.00022375189291778952,0.0,2.2201847319333217e-07,0.0
1622,0.0002074549556709826,0.0,2.2201847319333217e-07,0.0
1623,0.000190639153255948,0.0,2.2201847319333217e-07,0.0
1624,0.00017838372774089554,0.0,9.847713857068032e-08,0.0
1625,0.0001796386079929237,0.0,0.0,0.0
1626,0.00015647857175541243,0.0,0.0,0.0
1627,0.00017613823417507644,0.0,0.0,0.0
1628,0.00016829287259107723,0.0,6.55116260921724e-08,0.0
1629,0.00018494107644073665,0.0,1.4804096995898623e-07,0.0
1630,0.00020040827387544726,0.0,1.4804096995898623e-07,0.0
1631,0.00022323043335096112,0.0,2.614009417811758e-07,0.0
1632,0.00023259723509129669,0.0,2.614009417811758e-07,0.0
1633,0.00023556940141133964,0.0,2.614009417811758e-07,0.0
1634,0.00022243030252866447,0.0,2.614009417811758e-07,0.0
1635,0.00021779209574950592,0.0,1.958893156890034e-07,0.0
1636,0.00019898506122574742,0.0,1.1335997182218957e-07,0.0
1637,0.00019600507429069175,0.0,1.1335997182218957e-07,0.0
1638,0.00018491110573190132,0.0,0.0,0.0
1639,0.00017554346413817257,0.0,0.0,0.0
1640,0.0001681046446070208,0.0,0.0,0.0
1641,0.0001620066146382929,0.0,0.0,0.0
1642,0.0001935836220841988,0.0,0.0,0.0
1643,0.00020021300692211038,0.0,0.0,0.0
1644,0.0001929292079044639,0.0,9.166146648047808e-08,0.0
1645,0.00018780234365424673,0.0,9.166146648047808e-08,0.0
1646,0.0001933809949800239,0.0,9.166146648047808e-08,0.0
1647,0.00020114090667837963,0.0,1.957070188447168e-07,0.0
1648,0.000211976670211048,0.0,2.4155625461779504e-07,0.0
1649,0.00018020131808173443,0.0,3.1978402960573605e-07,0.0
1650,0.00016861432024078176,0.0,3.1978402960573605e-07,0.0
1651,0.00016915327120971466,0.0,2.7112264433526434e-07,0.0
1652,0.00017180497317375348,0.0,2.7112264433526434e-07,0.0
1653,0.00016980433844894703,0.0,3.464984225891905e-07,0.0
1654,0.00018707476764185621,0.0,2.83936056380948e-07,0.0
1655,0.00018522390538627015,0.0,2.380868206078698e-07,0.0
1656,0.00018784054139229869,0.0,2.957810392802328e-07,0.0
1657,0.00019865603618589894,0.0,4.904120609288449e-07,0.0
1658,0.00020403650705702603,0.0,5.01027614063787e-07,0.0
1659,0.00019648090944558914,0.0,5.331947992967148e-07,0.0
1660,0.00020358845982367972,0.0,4.578190210427887e-07,0.0
1661,0.00018759331682563892,0.0,5.507066528512691e-07,0.0
1662,0.00017973492088328515,0.0,5.507066528512691e-07,0.0
1663,0.00017086809800405587,0.0,4.147846591909651e-07,0.0
1664,0.0001610958092247269,0.0,2.2015363754235295e-07,0.0
1665,0.00015848970048994358,0.0,1.6653800319740446e-07,0.0
1666,0.00015898357794087912,0.0,1.7431921557025426e-07,0.0
1667,0.00014634879646889334,0.0,1.7431921557025426e-07,0.0
1668,0.00016310552850232592,0.0,3.9948397605777634e-08,0.0
1669,0.00016353925665108754,0.0,1.1482498060948792e-06,0.0
1670,0.00016656398033124527,0.0,1.1868989742781975e-06,0.0
1671,0.00018176024812938913,0.0,1.3042295563536754e-06,0.0
1672,0.0001818784637310143,0.0,1.7224397765858157e-06,0.0
1673,0.0001878020411822945,0.0,1.7319771196915618e-06,0.0
1674,0.00018889236837692027,0.0,1.7319771196915618e-06,0.0
1675,0.00016768440920194344,0.0,1.7319771196915618e-06,0.0
1676,0.00016568410917118724,0.0,6.666222215504344e-07,0.0
1677,0.00016518012853339314,0.0,6.615592513168979e-07,0.0
1678,0.00015062779129948467,0.0,5.840658120957544e-07,0.0
1679,0.00013627133323877518,0.0,2.3507089963459293e-07,0.0
1680,0.00012606666859937832,0.0,1.8558515892306916e-07,0.0
1681,0.0001139862891120304,0.0,2.3033685384429452e-07,0.0
1682,0.0001085311035110083,0.0,2.5049788681436827e-07,0.0
1683,0.00010307170928821765,0.0,2.9582028966095617e-07,0.0
1684,9.450216852461121e-05,0.0,2.622340917111744e-07,0.0
1685,8.553889243298077e-05,0.0,2.2239694885684003e-07,0.0
1686,9.165920969930344e-05,0.0,2.3606926090126633e-07,0.0
1687,9.563596021117908e-05,0.0,2.3606926090126633e-07,0.0
1688,0.0001004056237953981,0.0,2.3790914432148774e-07,0.0
1689,0.00010480965491816667,0.0,2.1774811135141396e-07,0.0
1690,0.00010580480635066383,0.0,1.2947919815685184e-07,0.0
1691,0.0001090465988714381,0.0,1.2947919815685184e-07,0.0
1692,0.00010732324777304061,0.0,1.2947919815685184e-07,0.0
1693,0.00010188341236373941,0.0,7.794277223638346e-08,0.0
1694,9.389729737969381e-05,0.0,1.2671387342574496e-07,0.0
1695,8.77813462076509e-05,0.0,4.677923978338835e-07,0.0
1696,8.468342639389448e-05,0.0,5.780140201393027e-07,0.0
1697,8.375974565361892e-05,0.0,9.380206721841335e-07,0.0
1698,8.118816341655994e-05,0.0,1.4669554734122618e-06,0.0
1699,7.814056100739566e-05,0.0,1.5976508771180825e-06,0.0
1700,7.508249577118217e-05,0.0,1.6312889467176968e-06,1.29978526989102e-08
1701,7.374719435964445e-05,0.0,1.6115181235168815e-06,1.29978526989102e-08
1702,7.325265479656602e-05,0.0,1.2478183403378092e-06,1.29978526989102e-08
1703,7.250415105123206e-05,0.0,1.1817615574370523e-06,1.29978526989102e-08
1704,6.415552135357367e-05,0.0,8.823872710601271e-07,1.29978526989102e-08
1705,5.957423750909844e-05,0.0,3.809258848670132e-07,1.29978526989102e-08
1706,5.948822373673985e-05,0.0,1.014431910156028e-06,1.29978526989102e-08
1707,5.546511965803802e-05,0.0,1.5327603912445348e-06,0.0
1708,5.0640752825919276e-05,0.0,1.5326977152848746e-06,0.0
1709,5.032948060293815e-05,0.0,1.5448024462167659e-06,0.0
1710,4.492295764586223e-05,0.0,1.517852630123733e-06,0.0
1711,4.3326657760189846e-05,0.0,1.5444512249424797e-06,0.0
1712,3.922952652958754e-05,0.0,1.5821583312052617e-06,0.0
1713,4.0628773734040025e-05,0.0,8.17956902210426e-07,0.0
1714,4.526475978699247e-05,0.0,3.4949848018836095e-07,0.0
1715,4.590046384172248e-05,0.0,3.3188323150008206e-07,0.0
1716,4.425894232034417e-05,0.0,3.489379299789367e-07,0.0
1717,4.556698487639161e-05,0.0,4.1577836640271926e-07,0.0
1718,5.5332312643128845e-05,0.0,3.749979435545876e-07,0.0
1719,5.473400571125759e-05,0.0,3.09817422256791e-07,0.0
1720,5.438043055099635e-05,0.0,3.551230644153033e-07,0.0
1721,5.270537985779811e-05,0.0,4.0670484529365627e-07,0.0
1722,5.668590763109803e-05,7.727586697520955e-09,4.108376653480913e-07,0.0
1723,5.979179565786451e-05,7.727586697520955e-09,5.614887308118861e-07,0.0
1724,5.58964329684386e-05,7.727586697520955e-09,4.891751105771749e-07,0.0
1725,5.3410951295518316e-05,7.727586697520955e-09,4.941952452343555e-07,0.0
1726,5.928299599742916e-05,7.727586697520955e-09,4.941952452343555e-07,0.0
1727,6.471698881276617e-05,7.727586697520955e-09,4.831031818395916e-07,0.0
1728,6.627836098362292e-05,7.727586697520955e-09,3.4258031839889167e-07,0.0
1729,6.580509424176333e-05,0.0,3.334971217278897e-07,0.0
1730,6.413306826808756e-05,0.0,1.2971630728283605e-07,0.0
1731,6.722466943236733e-05,0.0,1.3887468648070872e-07,0.0
1732,6.208488412084989e-05,0.0,9.366253804289824e-08,0.0
1733,6.328545870409081e-05,0.0,1.498606947742636e-07,0.0
1734,6.062229710680965e-05,0.0,4.563214187466461e-07,0.0
1735,5.900721537597876e-05,0.0,4.886055126210717e-07,0.0
1736,5.6421828568480646e-05,0.0,5.483814347379783e-07,0.0
1737,6.155935365573637e-05,0.0,5.829895758527723e-07,0.0
1738,6.119117720767722e-05,0.0,6.224993351265442e-07,0.0
1739,6.146479738942747e-05,0.0,7.00244640938763e-07,0.0
1740,5.9874565132694056e-05,0.0,6.590210414206663e-07,0.0
1741,5.917724670975336e-05,0.0,5.084699635306476e-07,0.0
1742,6.296374028482075e-05,0.0,1.4451377034723528e-06,0.0
1743,6.572350788961298e-05,0.0,1.4078839843786487e-06,0.0
1744,6.0824082278746315e-05,4.464060359461135e-09,2.5383955945455583e-06,0.0
1745,7.146739413396322e-05,4.464060359461135e-09,3.513084070253366e-06,0.0
1746,7.602019624235774e-05,4.464060359461135e-09,4.8627376573660645e-06,0.0
1747,7.814374164029556e-05,4.464060359461135e-09,5.434203464866576e-06,0.0
1748,8.113700823741965e-05,4.464060359461135e-09,6.481589013316937e-06,0.0
1749,8.697239692472587e-05,4.464060359461135e-09,6.036755089715891e-06,0.0
1750,9.666307336634159e-05,4.464060359461135e-09,6.661009722717738e-06,0.0
1751,0.0001259452910744585,0.0,6.491679674322118e-06,3.569138635433384e-09
1752,0.00012765284191118553,0.0,7.3279045084616105e-06,3.569138635433384e-09
1753,0.00013306496007966677,0.0,1.2553109952153005e-05,8.598491062018963e-09
1754,0.00013903010299795175,0.0,1.464028959422389e-05,8.598491062018963e-09
1755,0.00014193508000711778,0.0,1.693626414375363e-05,8.598491062018963e-09
1756,0.000137473302727033,0.0,2.122476787137982e-05,8.598491062018963e-09
1757,0.00013307624924761643,0.0,2.43171206680667e-05,8.598491062018963e-09
1758,0.00011557416187965177,0.0,2.5033610134934342e-05,5.029352426585579e-09
1759,0.00011271568343675296,0.0,2.573311628241624e-05,5.029352426585579e-09
1760,0.00011410341747770352,0.0,2.2480803246643128e-05,0.0
1761,0.00011725735592855406,0.0,2.4323031279241798e-05,0.0
1762,0.000123016038352424,0.0,2.2213999078043605e-05,0.0
1763,0.00013043950041589727,0.0,1.9288725915040622e-05,0.0
1764,0.00013603897449294372,0.0,1.7839549530305832e-05,0.0
1765,0.00014156295219436288,0.0,1.813150811358355e-05,0.0
1766,0.00014308143207537278,0.0,1.7026532207507573e-05,0.0
1767,0.00014750266979847635,0.0,1.407932472829998e-05,0.0
1768,0.0001504834757984749,0.0,9.930939800792008e-06,0.0
1769,0.00015962991580766226,0.0,8.890317401112822e-06,0.0
1770,0.00016445744300394187,0.0,8.265716587629868e-06,0.0
1771,0.00017235110863111913,0.0,6.814469998062123e-06,0.0
1772,0.00017419237493803457,0.0,5.561515536101069e-06,0.0
1773,0.00018084154830181172,0.0,4.430441614593812e-06,0.0
1774,0.00018621268515874232,0.0,4.281104988227266e-06,0.0
1775,0.00018863132364848361,0.0,4.5058231665149965e-06,0.0
1776,0.00018287674798297564,0.0,5.757553318679649e-06,0.0
1777,0.0001839009117767481,0.0,6.339357729042863e-06,0.0
1778,0.00017859516291147365,0.0,7.997308297750091e-06,0.0
1779,0.00017508546547365507,0.0,9.495185135425085e-06,0.0
1780,0.00017093397868198475,0.0,1.3877479529712997e-05,0.0
1781,0.00016808390085186278,0.0,1.43822059856445e-05,0.0
1782,0.00016944640083238482,0.0,1.4994263243092324e-05,0.0
1783,0.000175015431263351,0.0,1.3980639713346526e-05,0.0
1784,0.00017913852311072072,0.0,1.288414893809074e-05,0.0
1785,0.00018617865446555828,0.0,1.213354633884072e-05,0.0
1786,0.00018170681765436063,0.0,1.1836909444744898e-05,0.0
1787,0.00018425057559008046,0.0,9.130896354950632e-06,0.0
1788,0.0001862429136443617,0.0,1.0251167818101489e-05,0.0
1789,0.00018692256500279264,0.0,1.0490689874131931e-05,0.0
1790,0.0001808023953344673,0.0,1.1334888313285774e-05,0.0
1791,0.00017616478310498808,0.0,1.2210491539527929e-05,1.0859662375699892e-09
1792,0.00017149222964820053,0.0,1.1947895732841321e-05,1.0859662375699892e-09
1793,0.0001785923627072147,0.0,1.1150990368540598e-05,1.0859662375699892e-09
1794,0.0001781996709593971,0.0,1.0775627742987126e-05,2.083951804771849e-09
1795,0.0001759574141552938,0.0,1.0571274807651726e-05,2.083951804771849e-09
1796,0.0001758494576539046,1.8963232254317776e-09,1.1645831494076577e-05,2.083951804771849e-09
1797,0.00017852643213700503,2.463246876313211e-09,1.1526141341684187e-05,2.083951804771849e-09
1798,0.00018322218550435667,2.463246876313211e-09,1.1116619784193712e-05,9.979855672018596e-10
1799,0.00018402395445653901,2.463246876313211e-09,1.0727999714228126e-05,9.979855672018596e-10
1800,0.00018242351611011794,2.463246876313211e-09,1.0146241363275163e-05,9.979855672018596e-10
1801,0.00018595956498757005,3.391927817984554e-09,9.17129955269047e-06,0.0
1802,0.00018851850057087307,3.826054615986761e-09,8.117886669164623e-06,0.0
1803,0.0001877247414086014,1.929731390554983e-09,6.219786298191009e-06,0.0
1804,0.0001874500552990607,1.3628077396735501e-09,5.369398780073555e-06,3.0507755052358986e-10
1805,0.00018252838760547872,1.3628077396735501e-09,4.733087767557923e-06,1.0841100715554474e-09
1806,0.0001842761370686016,1.3628077396735501e-09,4.393307108330191e-06,1.0841100715554474e-09
1807,0.000186951899585048,1.3628077396735501e-09,4.418238761770356e-06,1.0841100715554474e-09
1808,0.0001863157854781353,4.341267980022069e-10,4.358364516779797e-06,1.0841100715554474e-09
1809,0.00018624357055939202,3.618496296249012e-10,4.037729500591272e-06,1.4459597011803486e-09
1810,0.0001861559202162815,7.977249337289192e-10,3.844452456697971e-06,1.4459597011803486e-09
1811,0.0001861540471769071,1.2664928153835068e-09,3.856306355893528e-06,1.1408821506567586e-09
1812,0.0001891889426458095,1.2664928153835068e-09,3.652869898879934e-06,6.0055788913311e-10
1813,0.00018898619912631278,1.6544516233198335e-09,3.233425526819441e-06,7.945372931012734e-10
1814,0.0001909155710434009,1.6544516233198335e-09,3.064043312406284e-06,7.945372931012734e-10
1815,0.00019227912291950946,1.6544516233198335e-09,2.867404581203508e-06,7.945372931012734e-10
1816,0.00019200533694986786,1.672947431379563e-09,2.8160289795258516e-06,8.130331011610029e-10
1817,0.00019286003745427088,1.4084196983280402e-09,2.6880906196830826e-06,8.130331011610029e-10
1818,0.00019261619308963418,1.118686682970755e-09,2.4585798265824062e-06,9.92067967458305e-10
1819,0.00019008029942467277,1.118686682970755e-09,2.382607980117817e-06,7.533597079500964e-10
1820,0.00019164398171207203,1.0255217468874938e-09,2.369759645911732e-06,8.541741758349986e-10
1821,0.00019339546685971851,1.1540760014305818e-09,2.150665441799252e-06,9.827284303780865e-10
1822,0.00019494703363826766,1.5283827140396715e-09,1.925714855133265e-06,9.827284303780865e-10
1823,0.0001957472413778305,2.2717394235601975e-09,1.8766917427066282e-06,7.428457610941003e-10
1824,0.00019627626586173262,2.6368719192276e-09,1.732330604551992e-06,1.011085794454049e-09
1825,0.00019928188911373063,2.4578370529302974e-09,1.6147347261202022e-06,9.586677324995613e-10
1826,0.00020303053523613407,2.5763352958943895e-09,1.4001222114399882e-06,1.0771659754636532e-09
1827,0.000204175226307208,2.5952532424687392e-09,1.5142596388224255e-06,1.3052251343229467e-09
1828,0.0002034114669576021,2.4666989879256515e-09,1.7247408631452084e-06,1.287000188960568e-09
1829,0.00020250028215481767,2.1626665537764568e-09,1.657254326151555e-06,1.357274467420463e-09
1830,0.0002045131051480504,1.0389644065712999e-09,1.4979749575364361e-06,1.2168116990198185e-09
1831,0.00020514584113178507,7.811683363659735e-10,1.5520688764679238e-06,1.1343609860960312e-09
1832,0.0002054403448710218,1.2920650898402236e-09,1.4834824030783369e-06,1.0928936406655915e-09
1833,0.00020481388076275055,1.2560451091912584e-09,1.5625457763235318e-06,1.1393519223317534e-09
1834,0.0002026396957392405,1.0253934844074918e-09,1.1982612266235395e-06,6.995590852630431e-10
1835,0.00020162912967082645,1.4443104807375968e-09,8.305001415465085e-07,7.567965777864418e-10
1836,0.00020084866680138345,1.3740362022777016e-09,8.381161040103637e-07,9.117058378091006e-10
1837,0.00019774219254031777,1.7612432623437257e-09,7.662823995653005e-07,9.891472482362725e-10
1838,0.00019495758793449828,1.8641879944476206e-09,6.017407108467003e-07,9.560094224195633e-10
1839,0.000191873186849989,1.6564169876990116e-09,5.536286400748785e-07,9.466414001885986e-10
1840,0.0001884894008981064,2.1786264538446532e-09,4.2795017561404946e-07,1.008442773731133e-09
1841,0.00018673829410025583,2.095566260201005e-09,3.864679354949528e-07,9.253825800874844e-10
1842,0.00018333500858196721,1.8590955758972833e-09,3.583065567421987e-07,7.578157783833766e-10
1843,0.0001804546981085358,1.924670105830322e-09,3.6754144413667487e-07,5.326322399008226e-10
1844,0.00017993729644721107,1.8713773388055544e-09,3.81251266747183e-07,5.219736864958691e-10
1845,0.00017975370532699993,1.6232261408027122e-09,3.6415459752398807e-07,3.6932219187641683e-10
1846,0.00017893049724599614,1.5157618969498442e-09,4.885795752735638e-07,5.544227537385942e-10
1847,0.0001796733184684334,1.880761609943501e-09,4.54737732167944e-07,3.882703206567076e-10
1848,0.00017898180522024632,2.208887644223572e-09,4.4462825802124175e-07,4.976456707035076e-10
1849,0.0001786046673909628,2.187659942087805e-09,4.655408300128069e-07,6.588642805941244e-10
1850,0.00017868388385977596,2.4069048817513104e-09,3.91996169111865e-07,6.588642805941244e-10
1851,0.00017808117055600242,2.3051335602224707e-09,3.8379177372657327e-07,7.777958039539052e-10
1852,0.00017730685067363083,2.2222176004100494e-09,3.9036984235605943e-07,7.777958039539052e-10
1853,0.00017651439702603966,2.0265560975372766e-09,2.4543888546954153e-07,1.1925445948206865e-09
1854,0.00017433797724411955,1.1073705167127405e-09,2.5106322912701475e-07,1.2329428509895634e-09
1855,0.00017457232336580222,8.317462314127206e-10,2.4881304178896766e-07,1.2810727478829165e-09
1856,0.00017496062875060097,8.693228399041836e-10,2.239004532254642e-07,1.1695529425878197e-09
1857,0.00017500670427190407,8.251745041233858e-10,1.9179604748842394e-07,1.265821396114118e-09
1858,0.00017397759282695397,5.93031532610969e-10,1.8936772302627754e-07,1.0801070157321187e-09
1859,0.00017243383211150234,7.252581273637609e-10,1.7433810991665917e-07,1.2628951812881134e-09
1860,0.00017125285272153893,7.862533362474571e-10,1.7751618892296911e-07,7.092548096451371e-10
1861,0.00017027724243234843,1.1876449189175885e-09,1.7182301803586597e-07,7.212244492103639e-10
1862,0.00016804062969250872,1.1351431699375374e-09,1.7024350792585859e-07,6.75155744803543e-10
1863,0.00016527391978473003,1.1272994759892185e-09,1.6875158946407153e-07,7.68670587498426e-10
1864,0.00016266162648597465,1.4046746781610458e-09,1.7230507864951505e-07,7.66592376878959e-10
1865,0.00016105232394433448,1.5815808821325765e-09,1.6448117280885655e-07,8.108189278718417e-10
1866,0.00016121466095293208,1.6199908240263232e-09,1.687086625322211e-07,6.722703822197624e-10
1867,0.00016108626732602715,1.6886329874082102e-09,1.684642155298986e-07,6.799173367179532e-10
1868,0.00016217782519691224,1.2815512421112833e-09,1.6776084318540336e-07,6.117556738960417e-10
1869,0.00016547354919436787,1.3211371282676306e-09,1.6675596928702623e-07,8.565921107349186e-10
1870,0.00016730567274082984,1.1724220641947829e-09,1.8373998297452738e-07,8.40087844527255e-10
1871,0.00016965205681377223,8.572560439290555e-10,1.8241664585210466e-07,8.270497263231289e-10
1872,0.00017052236736552523,7.213015502343418e-10,1.841863560717424e-07,9.46630016437514e-10
1873,0.00017160529595067992,5.781209479392504e-10,1.8401756562980154e-07,9.023903965335986e-10
1874,0.00017258087297834988,4.882242903609629e-10,1.8967509569327895e-07,9.317158830171986e-10
1875,0.00017189699740681265,4.4341259235786927e-10,1.8893445639735417e-07,1.0072492760494966e-09
1876,0.0001686265625591789,4.421586906135287e-10,1.848081865318818e-07,7.659722459482257e-10
1877,0.00016760081884318164,6.096322573740614e-10,1.7381750743490037e-07,1.023731258495023e-09
1878,0.00016627775871061852,5.156080245300692e-10,1.6530674632316993e-07,1.3417180779105665e-09
1879,0.00016549811906380846,7.888806433494925e-10,1.6222085110127538e-07,1.3524803102856912e-09
1880,0.00016388526585485254,7.108631381948425e-10,1.7141784017634824e-07,1.5826871004241484e-09
1881,0.00016326794658587978,9.552127937834903e-10,1.582934804186412e-07,1.5815522145880477e-09
1882,0.00016270284582528153,1.0200319517610674e-09,1.5542443471921225e-07,1.5584358565539397e-09
1883,0.00016288232499001815,1.4314167708283166e-09,1.6085386229341176e-07,1.6040530491169746e-09
1884,0.00016295090816648944,1.3742612841356155e-09,1.5793497506625238e-07,1.4026500913136682e-09
1885,0.00016262021173523472,1.410521596348754e-09,1.6506455884674714e-07,1.1486275422864116e-09
1886,0.0001625883492774197,1.1238858831681092e-09,1.7307337429883773e-07,1.02923570063521e-09
1887,0.00016316460512046303,1.3449576313773193e-09,1.9353966251856036e-07,8.542968475490551e-10
