ngram,G.729,G.29,G.72,G.29
1985,6.033624691140612e-11,1.5051681012678841e-09,1.1187664762855677e-09,1.5051681012678841e-09
1986,8.797046722027905e-11,1.3881293574919645e-09,1.1967925539480007e-09,1.3881293574919645e-09
1987,1.6707071638842408e-10,1.5267907573144969e-09,1.2464268347603787e-09,1.5267907573144969e-09
1988,1.7190695890599373e-10,1.6140530578745427e-09,1.140953950365794e-09,1.6140530578745427e-09
1989,4.912035163538522e-10,1.6499843713546625e-09,1.112276921360384e-09,1.6499843713546625e-09
1990,1.4202680301674979e-09,1.5951387353853518e-09,1.0344787169737556e-09,1.5951387353853518e-09
1991,2.445073921109042e-09,1.2226331217287827e-09,8.88566843120537e-10,1.2226331217287827e-09
1992,2.8649887541730224e-09,1.6421967278087583e-09,8.251126329802564e-10,1.6421967278087583e-09
1993,3.5523453940327396e-09,1.776431509828821e-09,9.657887703859051e-10,1.776431509828821e-09
1994,5.904082088305427e-09,1.8855613261235605e-09,9.026521554021474e-10,1.8855613261235605e-09
1995,8.820823976003161e-09,1.8639343877881386e-09,9.233021767775438e-10,1.8639343877881386e-09
1996,1.127442475886856e-08,1.875491095759685e-09,8.756907064557038e-10,1.875491095759685e-09
1997,1.6240850378831543e-08,1.8513169092975496e-09,8.73621686896848e-10,1.8513169092975496e-09
1998,2.199916712289759e-08,1.7124915771152667e-09,8.904009910334512e-10,1.7124915771152667e-09
1999,2.8808436905844052e-08,1.3037282206188446e-09,2.2734218317412213e-09,1.3037282206188446e-09
2000,3.276143978325763e-08,1.3341553100383002e-09,2.089710396787784e-09,1.3341553100383002e-09
2001,3.5560830217004225e-08,1.0490204340106247e-09,2.163135876769624e-09,1.0490204340106247e-09
2002,3.742121812422283e-08,1.0698358310357037e-09,2.2465283443042138e-09,1.0698358310357037e-09
2003,3.8867677076837026e-08,1.0423821726414572e-09,2.226520642459714e-09,1.0423821726414572e-09
2004,3.6636648508598616e-08,1.5032392235753938e-09,2.1842397335269936e-09,1.5032392235753938e-09
2005,3.713748369144858e-08,1.5666662808325578e-09,2.179497998744395e-09,1.5666662808325578e-09
2006,3.3109466914181344e-08,1.5245534913864235e-09,6.913157744671748e-10,1.5245534913864235e-09
2007,3.191939360444199e-08,1.3191278307773351e-09,6.345485129407738e-10,1.3191278307773351e-09
2008,3.239040426348895e-08,1.3398487636833473e-09,5.523123902673177e-10,1.3398487636833473e-09
2009,2.891312611552621e-08,1.2337030841358398e-09,4.3567136406455885e-10,1.2337030841358398e-09
2010,2.679393849648802e-08,1.3105087094876312e-09,3.702548585187466e-10,1.3105087094876312e-09
2011,2.4357956540654868e-08,1.0080988187079397e-09,3.5652442506187553e-10,1.0080988187079397e-09
2012,1.7789539619172956e-08,8.905667235405344e-10,3.026124232149588e-10,8.905667235405344e-10
2013,1.5685331382948268e-08,9.417926835223307e-10,2.881949599599563e-10,9.417926835223307e-10
2014,1.27945307047485e-08,1.1058283415949737e-09,3.08635137288452e-10,1.1058283415949737e-09
2015,8.3888169426822e-09,1.1473328319157515e-09,2.2425704448198706e-10,1.1473328319157515e-09
2016,7.336613031380271e-09,1.2479651439229705e-09,2.1202381021513871e-10,1.2479651439229705e-09
2017,6.109185083739514e-09,1.2219249316084795e-09,1.8527035345698253e-10,1.2219249316084795e-09
2018,5.569696615026487e-09,1.147841488524648e-09,1.6383022022337101e-10,1.147841488524648e-09
2019,5.709924200125727e-09,1.2665963555757997e-09,1.8609827394377998e-10,1.2665963555757997e-09
